"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Eric Hinske","Braves","33","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","1305"
"Miguel Olivo","Mariners","32","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","2","3","5","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","1638"
"Darnell McDonald","Red Sox","32","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","3","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","1867"
"Adrian Gonzalez","Red Sox","29","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","2","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","1908"
"Zack Greinke","Brewers","27","8","1","8","1","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","8","1","3","11","14","12.5 %","25.0 %","62.5 %","50.0 %","50.0 %","0.0 %","1943"
"Brad Emaus","Mets","25","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","2020"
"Greg Dobbs","Marlins","32","3","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","0","3","3","33.3 %","33.3 %","33.3 %","0.0 %","100.0 %","0.0 %","2158"
"Carlos Ruiz","Phillies","32","4","1","4","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","1","0","4","4","25.0 %","0.0 %","75.0 %","25.0 %","50.0 %","25.0 %","2579"
"Jason Repko","Twins","30","4","1","4","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","1","2","6","8","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","2628"
"Scott Sizemore","- - -","26","7","2","7","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","2","0","8","8","14.3 %","57.1 %","28.6 %","28.6 %","57.1 %","14.3 %","2881"
"Jose Lopez","- - -","27","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","3","4","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","3114"
"Robinson Chirinos","Rays","27","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","3142"
"Welington Castillo","Cubs","24","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","3256"
"Hiroki Kuroda","Dodgers","36","7","1","7","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","7","1","6","11","17","42.9 %","14.3 %","42.9 %","42.9 %","57.1 %","0.0 %","3283"
"Drew Butera","Twins","27","7","2","8","2","2","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","8","2","1","11","12","25.0 %","25.0 %","50.0 %","37.5 %","62.5 %","0.0 %","3411"
"Luke Scott","Orioles","33","1","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","3","4","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","3469"
"Kyle Hudson","Orioles","24","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","2","3","5","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","3658"
"Michael Brantley","Indians","24","6","3","6","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","3","2","9","11","50.0 %","0.0 %","50.0 %","0.0 %","83.3 %","16.7 %","4106"
"Mark Teahen","- - -","29","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","2","0","3","3","0.0 %","0.0 %","100.0 %","0.0 %","50.0 %","50.0 %","4511"
"Ben Francisco","Phillies","29","3","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","0","4","4","100.0 %","0.0 %","0.0 %","33.3 %","66.7 %","0.0 %","4677"
"Brian Bogusevic","Astros","27","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","0.0 %","50.0 %","0.0 %","50.0 %","50.0 %","4719"
"Brandon Crawford","Giants","24","1","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","4","5","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","5343"
"Nick Markakis","Orioles","27","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","5930"
"Ian Stewart","Rockies","26","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","5950"
"Brendan Ryan","Mariners","29","11","2","11","2","2","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","11","2","11","15","26","63.6 %","36.4 %","0.0 %","27.3 %","63.6 %","9.1 %","6073"
"Esmil Rogers","Rockies","25","7","4","8","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","4","1","13","14","50.0 %","37.5 %","12.5 %","12.5 %","75.0 %","12.5 %","6317"
"Andy LaRoche","Athletics","27","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","4","5","50.0 %","0.0 %","50.0 %","0.0 %","100.0 %","0.0 %","6444"
"Chase d'Arnaud","Pirates","24","3","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","0","3","3","33.3 %","66.7 %","0.0 %","33.3 %","66.7 %","0.0 %","6652"
"Eduardo Nunez","Yankees","24","9","3","9","3","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","9","3","4","13","17","22.2 %","44.4 %","33.3 %","44.4 %","55.6 %","0.0 %","6848"
"Mark Trumbo","Angels","25","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","6876"
"Seth Smith","Rockies","28","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","7331"
"Juan Miranda","Diamondbacks","28","3","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","0","4","4","33.3 %","0.0 %","66.7 %","0.0 %","66.7 %","33.3 %","7783"
"Hanley Ramirez","Marlins","27","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","8001"
"Eric Fryer","Pirates","25","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","8145"
"Josh Tomlin","Indians","26","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","9388"
"Will Rhymes","Tigers","28","4","1","4","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","2","3","5","8","25.0 %","50.0 %","25.0 %","25.0 %","75.0 %","0.0 %","9802"
"Andrew McCutchen","Pirates","24","3","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","1","5","6","66.7 %","33.3 %","0.0 %","0.0 %","100.0 %","0.0 %","9847"
"Dustin Ackley","Mariners","23","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","10099"
"Howie Kendrick","Angels","27","10","7","10","6","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","10","6","2","12","14","60.0 %","20.0 %","20.0 %","0.0 %","90.0 %","10.0 %","4229"
"Jimmy Rollins","Phillies","32","6","6","6","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","6","6","50.0 %","0.0 %","50.0 %","0.0 %","66.7 %","33.3 %","971"
"Kelly Johnson","- - -","29","9","5","9","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","4","3","13","16","44.4 %","22.2 %","33.3 %","33.3 %","55.6 %","11.1 %","2234"
"Matt Tolbert","Twins","29","8","5","9","4","4","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","9","4","2","10","12","22.2 %","22.2 %","55.6 %","44.4 %","55.6 %","0.0 %","7365"
"Ben Zobrist","Rays","30","7","5","7","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7","4","1","10","11","100.0 %","0.0 %","0.0 %","0.0 %","71.4 %","28.6 %","7435"
"Carlos Pena","Cubs","33","10","9","10","7","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","8","5","21","26","0.0 %","10.0 %","90.0 %","0.0 %","40.0 %","60.0 %","934"
"Jose Reyes","Mets","28","10","8","10","6","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","10","6","9","14","23","30.0 %","40.0 %","30.0 %","40.0 %","60.0 %","0.0 %","1736"
"Aaron Miles","Dodgers","34","7","4","7","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","3","2","9","11","14.3 %","42.9 %","42.9 %","42.9 %","57.1 %","0.0 %","1844"
"Jemile Weeks","Athletics","24","6","4","6","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","3","2","10","12","50.0 %","16.7 %","33.3 %","0.0 %","83.3 %","16.7 %","2498"
"Melky Cabrera","Royals","26","15","8","15","6","6","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","15","8","3","17","20","20.0 %","53.3 %","26.7 %","26.7 %","66.7 %","6.7 %","4022"
"Josh Harrison","Pirates","23","9","4","9","3","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","3","3","11","14","55.6 %","11.1 %","33.3 %","0.0 %","88.9 %","11.1 %","8202"
"Derek Jeter","Yankees","37","11","7","11","5","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","11","5","1","13","14","45.5 %","45.5 %","9.1 %","27.3 %","72.7 %","0.0 %","826"
"Omar Infante","Marlins","29","23","7","24","5","5","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","24","5","12","31","43","25.0 %","16.7 %","58.3 %","8.3 %","70.8 %","20.8 %","1609"
"Willie Bloomquist","Diamondbacks","33","5","3","5","2","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","5","2","1","5","6","60.0 %","0.0 %","40.0 %","0.0 %","100.0 %","0.0 %","1066"
"Reed Johnson","Cubs","34","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","2","7","9","40.0 %","20.0 %","40.0 %","20.0 %","80.0 %","0.0 %","1702"
"Desmond Jennings","Rays","24","9","6","9","4","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9","4","4","12","16","11.1 %","11.1 %","77.8 %","22.2 %","66.7 %","11.1 %","1965"
"Carlos Santana","Indians","25","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","3","3","0.0 %","0.0 %","100.0 %","0.0 %","66.7 %","33.3 %","2396"
"Jose Tabata","Pirates","22","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","2","5","7","100.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","2411"
"Dioner Navarro","Dodgers","27","6","3","6","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","2","2","7","9","33.3 %","33.3 %","33.3 %","16.7 %","83.3 %","0.0 %","3179"
"Chris Heisey","Reds","26","10","9","10","6","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10","6","3","11","14","90.0 %","0.0 %","10.0 %","10.0 %","60.0 %","30.0 %","3978"
"B.J. Upton","Rays","26","5","3","5","2","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","5","2","0","5","5","80.0 %","0.0 %","20.0 %","20.0 %","80.0 %","0.0 %","5015"
"Jimmy Paredes","Astros","22","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","4","5","0.0 %","25.0 %","75.0 %","25.0 %","75.0 %","0.0 %","5481"
"Aaron Hill","- - -","29","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","1","5","6","80.0 %","20.0 %","0.0 %","20.0 %","80.0 %","0.0 %","6104"
"Andy Dirks","Tigers","25","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","2","6","8","40.0 %","40.0 %","20.0 %","0.0 %","80.0 %","20.0 %","6453"
"Eric Young","Rockies","26","13","12","13","8","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","9","9","21","30","46.2 %","7.7 %","46.2 %","7.7 %","76.9 %","15.4 %","7158"
"Drew Stubbs","Reds","26","11","6","12","4","4","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","12","4","5","15","20","50.0 %","41.7 %","8.3 %","8.3 %","83.3 %","8.3 %","9328"
"Jason Kipnis","Indians","24","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","6","8","0.0 %","0.0 %","100.0 %","0.0 %","66.7 %","33.3 %","9776"
"Colby Rasmus","- - -","24","8","6","8","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","4","6","9","15","25.0 %","12.5 %","62.5 %","25.0 %","62.5 %","12.5 %","9893"
"Tsuyoshi Nishioka","Twins","26","6","3","6","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","3","3","11","14","16.7 %","33.3 %","50.0 %","0.0 %","83.3 %","16.7 %","11531"
"Miguel Tejada","Giants","37","6","5","7","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7","3","2","8","10","42.9 %","28.6 %","28.6 %","28.6 %","42.9 %","28.6 %","941"
"Chris Denorfia","Padres","30","7","5","7","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7","3","2","9","11","42.9 %","28.6 %","28.6 %","42.9 %","28.6 %","28.6 %","4400"
"Cameron Maybin","Padres","24","14","10","14","6","6","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","14","6","3","20","23","57.1 %","35.7 %","7.1 %","57.1 %","42.9 %","0.0 %","5223"
"Ian Kinsler","Rangers","29","9","5","9","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","3","3","10","13","88.9 %","11.1 %","0.0 %","0.0 %","66.7 %","33.3 %","6195"
"Carlos Gonzalez","Rockies","25","9","10","10","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","4","11","15","30.0 %","10.0 %","60.0 %","20.0 %","50.0 %","30.0 %","7287"
"Paul Janish","Reds","28","8","5","8","3","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","8","3","4","14","18","62.5 %","25.0 %","12.5 %","12.5 %","62.5 %","25.0 %","7412"
"Luke Hughes","Twins","26","9","7","9","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","9","4","0","9","9","66.7 %","11.1 %","22.2 %","11.1 %","55.6 %","33.3 %","4898"
"Austin Jackson","Tigers","24","28","14","28","8","8","0","0","0","0","2","0","14","0","0","0","0","0","0","0","0","28","9","10","40","50","39.3 %","32.1 %","28.6 %","17.9 %","67.9 %","14.3 %","9848"
"Coco Crisp","Athletics","31","12","9","13","5","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","13","5","7","15","22","38.5 %","38.5 %","23.1 %","23.1 %","69.2 %","7.7 %","1572"
"Peter Bourjos","Angels","24","36","31","38","17","17","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","38","17","16","46","62","65.8 %","26.3 %","7.9 %","29.0 %","68.4 %","2.6 %","2578"
"Willie Harris","Mets","33","4","4","5","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","2","4","5","9","40.0 %","0.0 %","60.0 %","0.0 %","80.0 %","20.0 %","236"
"Alex Gonzalez","Braves","34","5","2","6","1","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","6","1","1","8","9","16.7 %","0.0 %","83.3 %","0.0 %","83.3 %","16.7 %","520"
"Casey Blake","Dodgers","37","7","2","7","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","1","2","9","11","71.4 %","0.0 %","28.6 %","28.6 %","71.4 %","0.0 %","719"
"Orlando Cabrera","- - -","36","5","4","5","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","2","3","9","12","60.0 %","20.0 %","20.0 %","20.0 %","80.0 %","0.0 %","766"
"Brennan Boesch","Tigers","26","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","0.0 %","0.0 %","100.0 %","0.0 %","50.0 %","50.0 %","914"
"Jack Wilson","- - -","33","9","4","10","2","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","10","2","2","11","13","10.0 %","30.0 %","60.0 %","10.0 %","80.0 %","10.0 %","1017"
"David Ross","Braves","34","8","6","8","3","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","8","3","0","10","10","75.0 %","25.0 %","0.0 %","12.5 %","50.0 %","37.5 %","1551"
"Jamey Carroll","Dodgers","37","12","4","12","2","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","12","3","13","21","34","8.3 %","25.0 %","66.7 %","0.0 %","66.7 %","33.3 %","1591"
"Humberto Quintero","Astros","31","3","2","3","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","1","1","4","5","0.0 %","0.0 %","100.0 %","0.0 %","66.7 %","33.3 %","1824"
"Bryan Petersen","Marlins","25","5","2","5","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","1","2","8","10","40.0 %","40.0 %","20.0 %","20.0 %","80.0 %","0.0 %","2567"
"Martin Prado","Braves","27","3","2","3","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","1","1","4","5","0.0 %","0.0 %","100.0 %","66.7 %","33.3 %","0.0 %","3312"
"Miguel Montero","Diamondbacks","27","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","3","3","33.3 %","33.3 %","33.3 %","33.3 %","66.7 %","0.0 %","3364"
"Alejandro De Aza","White Sox","27","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","3","5","8","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","66.7 %","3371"
"Angel Sanchez","Astros","27","18","8","18","4","4","0","0","0","0","3","0","10","0","0","0","0","0","0","0","0","18","4","6","27","33","16.7 %","55.6 %","27.8 %","5.6 %","77.8 %","16.7 %","3492"
"Eli Whiteside","Giants","31","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","2","0","4","4","33.3 %","66.7 %","0.0 %","0.0 %","66.7 %","33.3 %","3536"
"Rene Rivera","Twins","27","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","3648"
"Felix Pie","Orioles","26","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","4","4","66.7 %","0.0 %","33.3 %","0.0 %","66.7 %","33.3 %","3751"
"Josh Reddick","Red Sox","24","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3","4","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","0.0 %","3892"
"Emilio Bonifacio","Marlins","26","39","32","43","16","16","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","43","18","25","59","84","4.7 %","16.3 %","79.1 %","23.3 %","55.8 %","20.9 %","4054"
"Jason Pridie","Mets","27","7","4","7","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","3","2","9","11","0.0 %","28.6 %","71.4 %","14.3 %","57.1 %","28.6 %","4611"
"Curtis Granderson","Yankees","30","8","4","8","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","2","3","10","13","25.0 %","12.5 %","62.5 %","25.0 %","62.5 %","12.5 %","4747"
"Brian McCann","Braves","27","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","3","0.0 %","0.0 %","100.0 %","0.0 %","50.0 %","50.0 %","4810"
"Alex Gordon","Royals","27","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","3","4","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","5209"
"Justin Upton","Diamondbacks","23","4","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","4","4","100.0 %","0.0 %","0.0 %","25.0 %","50.0 %","25.0 %","5222"
"Francisco Cervelli","Yankees","25","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","3","3","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","5275"
"Pedro Ciriaco","Pirates","25","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","4","6","100.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","5278"
"Carlos Corporan","Astros","27","5","2","5","1","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","5","1","0","7","7","20.0 %","40.0 %","40.0 %","0.0 %","100.0 %","0.0 %","5587"
"Xavier Paul","Pirates","26","11","6","11","3","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","11","3","3","16","19","36.4 %","27.3 %","36.4 %","27.3 %","63.6 %","9.1 %","5963"
"Mike Aviles","- - -","30","7","4","8","2","2","0","0","0","0","1","0","4","1","0","0","0","0","0","0","0","8","2","1","11","12","50.0 %","0.0 %","50.0 %","0.0 %","62.5 %","37.5 %","5986"
"Tony Gwynn","Dodgers","28","19","18","20","9","9","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","20","10","8","28","36","60.0 %","15.0 %","25.0 %","20.0 %","40.0 %","40.0 %","6141"
"Shaun Marcum","Brewers","29","12","2","14","1","1","0","0","0","0","1","0","12","0","0","0","0","0","0","0","0","14","1","8","29","37","28.6 %","28.6 %","42.9 %","21.4 %","71.4 %","7.1 %","6204"
"Michael Bourn","- - -","28","28","24","29","12","12","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","29","13","12","33","45","44.8 %","24.1 %","31.0 %","41.4 %","31.0 %","27.6 %","6387"
"Chris Coghlan","Marlins","26","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","4","4","33.3 %","33.3 %","33.3 %","0.0 %","100.0 %","0.0 %","6878"
"J.R. Towles","Astros","27","3","2","3","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","1","1","3","4","33.3 %","0.0 %","66.7 %","0.0 %","66.7 %","33.3 %","7348"
"Neil Walker","Pirates","25","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","100.0 %","7539"
"Jonathan Lucroy","Brewers","25","8","4","8","2","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","8","2","3","10","13","25.0 %","37.5 %","37.5 %","0.0 %","100.0 %","0.0 %","7870"
"Rob Johnson","Padres","28","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","1","0","5","5","75.0 %","25.0 %","0.0 %","25.0 %","75.0 %","0.0 %","8029"
"Kurt Suzuki","Athletics","27","7","4","7","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","2","1","12","13","85.7 %","14.3 %","0.0 %","14.3 %","71.4 %","14.3 %","8259"
"Gerardo Parra","Diamondbacks","24","11","12","12","6","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","6","2","12","14","16.7 %","16.7 %","66.7 %","16.7 %","41.7 %","41.7 %","8553"
"Eric Patterson","Padres","28","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","4","4","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","50.0 %","9072"
"Danny Espinosa","Nationals","24","24","20","25","10","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","25","11","2","29","31","56.0 %","20.0 %","24.0 %","8.0 %","64.0 %","28.0 %","9219"
"Brett Gardner","Yankees","27","28","22","30","11","11","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","30","11","23","44","67","53.3 %","10.0 %","36.7 %","10.0 %","76.7 %","13.3 %","9927"
