"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Tug Hulett","Mariners","25","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","7451"
"Jonathan Sanchez","Giants","25","8","3","8","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","8","0","1","13","14","37.5 %","25.0 %","37.5 %","50.0 %","37.5 %","12.5 %","7507"
"Mark Reynolds","Diamondbacks","24","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","7619"
"Andy Sonnanstine","Rays","25","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","4","5","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","7667"
"Connor Robertson","Diamondbacks","26","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","7705"
"Guillermo Quiroz","Orioles","26","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","2","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","7989"
"Brandon Boggs","Rangers","25","4","3","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","5","5","25.0 %","0.0 %","75.0 %","25.0 %","50.0 %","25.0 %","8021"
"Adam Lind","Blue Jays","24","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","2","3","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","8027"
"Rob Johnson","Mariners","25","1","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","2","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","100.0 %","8029"
"Glen Perkins","Twins","25","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","3","4","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","8041"
"Brian Bixler","Pirates","25","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","0","4","4","0.0 %","66.7 %","33.3 %","0.0 %","100.0 %","0.0 %","8055"
"Kevin Hart","Cubs","25","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","8079"
"Yovani Gallardo","Brewers","22","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","8173"
"Cha Seung Baek","Padres","28","7","1","9","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","9","0","3","12","15","0.0 %","55.6 %","44.4 %","44.4 %","55.6 %","0.0 %","8214"
"Curtis Thigpen","Blue Jays","25","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","2","4","6","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","8260"
"Sean Gallagher","Cubs","22","5","2","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","0","2","8","10","0.0 %","20.0 %","80.0 %","20.0 %","40.0 %","40.0 %","8261"
"Chris Iannetta","Rockies","25","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","3","3","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","8267"
"John Bowker","Giants","24","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","8276"
"Homer Bailey","Reds","22","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","8362"
"Dustin Pedroia","Red Sox","24","8","1","8","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","8","1","1","9","10","12.5 %","25.0 %","62.5 %","25.0 %","37.5 %","37.5 %","8370"
"Phil Dumatrait","Pirates","26","3","1","6","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","6","0","1","12","13","16.7 %","50.0 %","33.3 %","66.7 %","16.7 %","16.7 %","8598"
"Dustin McGowan","Blue Jays","26","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","2","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","8600"
"Paul Maholm","Pirates","26","6","4","6","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","6","0","7","10","17","16.7 %","66.7 %","16.7 %","33.3 %","66.7 %","0.0 %","8678"
"Jorge Campillo","Braves","29","5","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","4","10","14","0.0 %","80.0 %","20.0 %","60.0 %","20.0 %","20.0 %","8686"
"Jeremy Sowers","Indians","25","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","2","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","9083"
"Burke Badenhop","Marlins","25","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","5","7","0.0 %","0.0 %","100.0 %","33.3 %","66.7 %","0.0 %","9736"
"Jay Bruce","Reds","21","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","9892"
"Chris Volstad","Marlins","21","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","4","4","0.0 %","50.0 %","50.0 %","50.0 %","50.0 %","0.0 %","9901"
"Kevin Slowey","Twins","24","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","9918"
