"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Michael Brantley","Indians","23","6","2","6","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","2","4","9","13","33.3 %","33.3 %","33.3 %","16.7 %","83.3 %","0.0 %","4106"
"Nick Swisher","Yankees","29","4","1","4","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","1","1","4","5","0.0 %","25.0 %","75.0 %","0.0 %","50.0 %","50.0 %","4599"
"Tyler Greene","Cardinals","26","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","3","4","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","4675"
"Fred Lewis","Blue Jays","29","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","4","5","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","4693"
"Curtis Granderson","Yankees","29","5","1","5","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","5","1","3","7","10","80.0 %","0.0 %","20.0 %","0.0 %","40.0 %","60.0 %","4747"
"Brian McCann","Braves","26","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","3","3","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","4810"
"Justin Upton","Diamondbacks","22","3","2","3","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","2","1","3","4","66.7 %","0.0 %","33.3 %","0.0 %","0.0 %","100.0 %","5222"
"Alex Presley","Pirates","24","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","0.0 %","50.0 %","0.0 %","100.0 %","0.0 %","5305"
"Tyler Colvin","Cubs","24","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","3","3","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","5310"
"Mitch Maier","Royals","28","7","3","7","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","7","3","4","9","13","0.0 %","42.9 %","57.1 %","0.0 %","71.4 %","28.6 %","5588"
"Ryan Roberts","Diamondbacks","29","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","3","3","0.0 %","50.0 %","50.0 %","50.0 %","0.0 %","50.0 %","5653"
"A.J. Ellis","Dodgers","29","5","1","5","1","1","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","5","2","0","6","6","40.0 %","60.0 %","0.0 %","20.0 %","80.0 %","0.0 %","5677"
"Johnny Cueto","Reds","24","10","2","10","2","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","10","2","4","15","19","10.0 %","50.0 %","40.0 %","10.0 %","80.0 %","10.0 %","6893"
"Paul Janish","Reds","27","5","2","5","2","2","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","5","2","2","7","9","40.0 %","40.0 %","20.0 %","40.0 %","20.0 %","40.0 %","7412"
"Hanley Ramirez","Marlins","26","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","2","1","2","3","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","8001"
"Ramiro Pena","Yankees","24","6","2","6","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","3","1","10","11","50.0 %","33.3 %","16.7 %","33.3 %","50.0 %","16.7 %","8841"
"Evan Longoria","Rays","24","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","9368"
"Ben Zobrist","Rays","29","15","8","15","7","7","0","0","0","0","3","0","7","0","0","0","0","0","0","0","0","15","7","6","20","26","46.7 %","20.0 %","33.3 %","13.3 %","80.0 %","6.7 %","7435"
"Carlos Pena","Rays","32","5","5","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","5","6","0.0 %","40.0 %","60.0 %","0.0 %","60.0 %","40.0 %","934"
"Miguel Tejada","- - -","36","5","4","5","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","3","1","6","7","80.0 %","20.0 %","0.0 %","0.0 %","100.0 %","0.0 %","941"
"Yorvit Torrealba","Padres","31","4","4","5","3","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","5","3","2","9","11","60.0 %","20.0 %","20.0 %","0.0 %","60.0 %","40.0 %","1135"
"Carl Crawford","Rays","28","7","4","7","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","4","3","10","13","57.1 %","42.9 %","0.0 %","0.0 %","57.1 %","42.9 %","1201"
"Gaby Sanchez","Marlins","26","7","4","7","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","3","6","9","15","85.7 %","14.3 %","0.0 %","0.0 %","100.0 %","0.0 %","3361"
"Tommy Manzella","Astros","27","8","4","9","3","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","3","2","14","16","55.6 %","22.2 %","22.2 %","0.0 %","66.7 %","33.3 %","3789"
"Luis Valbuena","Indians","24","6","4","6","3","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","6","3","2","11","13","16.7 %","50.0 %","33.3 %","0.0 %","83.3 %","16.7 %","4969"
"Neil Walker","Pirates","24","6","4","6","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","3","1","7","8","50.0 %","33.3 %","16.7 %","0.0 %","100.0 %","0.0 %","7539"
"Cliff Pennington","Athletics","26","21","10","22","7","6","1","0","0","0","1","0","12","0","0","0","0","0","0","0","0","22","9","9","27","36","36.4 %","36.4 %","27.3 %","13.6 %","81.8 %","4.6 %","3395"
"Cesar Izturis","Orioles","30","16","10","17","7","7","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","17","8","10","20","30","11.8 %","35.3 %","52.9 %","5.9 %","82.4 %","11.8 %","656"
"Adam Jones","Orioles","24","12","10","12","7","7","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","12","7","1","17","18","66.7 %","33.3 %","0.0 %","8.3 %","33.3 %","58.3 %","6368"
"Jose Reyes","Mets","27","17","13","17","9","9","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","17","9","10","27","37","29.4 %","64.7 %","5.9 %","35.3 %","58.8 %","5.9 %","1736"
"Omar Vizquel","White Sox","43","10","3","10","2","2","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","10","2","10","14","24","10.0 %","30.0 %","60.0 %","10.0 %","70.0 %","20.0 %","411"
"Eric Hinske","Braves","32","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","4","6","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","1305"
"Nick Punto","Twins","32","10","6","10","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","10","5","10","14","24","10.0 %","30.0 %","60.0 %","10.0 %","70.0 %","20.0 %","1429"
"Marco Scutaro","Red Sox","34","7","3","7","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","7","2","3","11","14","14.3 %","28.6 %","57.1 %","0.0 %","85.7 %","14.3 %","1555"
"Clint Barmes","Rockies","31","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","0","5","5","40.0 %","40.0 %","20.0 %","0.0 %","60.0 %","40.0 %","1830"
"Brent Lillibridge","White Sox","26","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","3","4","66.7 %","33.3 %","0.0 %","0.0 %","100.0 %","0.0 %","3501"
"Troy Tulowitzki","Rockies","25","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","6","7","75.0 %","0.0 %","25.0 %","25.0 %","0.0 %","75.0 %","3531"
"Chris Young","Diamondbacks","26","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","1","5","6","50.0 %","25.0 %","25.0 %","25.0 %","25.0 %","50.0 %","3882"
"Chris Denorfia","Padres","29","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","6","8","14","50.0 %","25.0 %","25.0 %","0.0 %","50.0 %","50.0 %","4400"
"John Jaso","Rays","26","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","2","4","6","0.0 %","75.0 %","25.0 %","0.0 %","50.0 %","50.0 %","5887"
"Chris Dickerson","- - -","28","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","2","5","7","20.0 %","60.0 %","20.0 %","20.0 %","40.0 %","40.0 %","7095"
"Carlos Gonzalez","Rockies","24","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","4","5","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","7287"
"Rob Johnson","Mariners","27","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","0","4","4","25.0 %","25.0 %","50.0 %","0.0 %","50.0 %","50.0 %","8029"
"Gerardo Parra","Diamondbacks","23","6","3","6","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","2","0","8","8","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","8553"
"Ichiro Suzuki","Mariners","36","14","11","14","7","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","14","7","12","19","31","7.1 %","7.1 %","85.7 %","28.6 %","57.1 %","14.3 %","1101"
"Sean Rodriguez","Rays","25","15","11","16","7","7","0","0","0","0","2","0","5","0","0","0","0","0","0","0","0","16","9","7","20","27","62.5 %","18.8 %","18.8 %","18.8 %","62.5 %","18.8 %","6589"
"Angel Pagan","Mets","28","23","19","25","12","12","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","25","12","16","29","45","28.0 %","36.0 %","36.0 %","12.0 %","60.0 %","28.0 %","2918"
"Gregor Blanco","- - -","26","20","19","21","12","12","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","21","12","5","29","34","57.1 %","28.6 %","14.3 %","19.1 %","47.6 %","33.3 %","3123"
"Kevin Frandsen","Angels","28","11","8","11","5","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","11","5","3","15","18","54.6 %","18.2 %","27.3 %","9.1 %","72.7 %","18.2 %","7528"
"Cristian Guzman","- - -","32","8","5","9","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","3","7","14","21","77.8 %","22.2 %","0.0 %","0.0 %","33.3 %","66.7 %","728"
"Derek Jeter","Yankees","36","6","5","6","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","3","0","6","6","66.7 %","16.7 %","16.7 %","0.0 %","83.3 %","16.7 %","826"
"Alex Cora","Mets","34","7","5","7","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7","4","2","8","10","14.3 %","42.9 %","42.9 %","28.6 %","71.4 %","0.0 %","1386"
"Cameron Maybin","Marlins","23","11","10","11","6","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","11","6","2","14","16","36.4 %","54.6 %","9.1 %","27.3 %","63.6 %","9.1 %","5223"
"Chris Coghlan","Marlins","25","8","5","8","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","5","3","9","12","50.0 %","25.0 %","25.0 %","12.5 %","87.5 %","0.0 %","6878"
"Jason Bartlett","Rays","30","16","5","16","3","3","0","0","0","0","2","0","11","0","0","0","0","0","0","0","0","16","4","6","19","25","50.0 %","37.5 %","12.5 %","0.0 %","93.8 %","6.3 %","8219"
"Jay Bruce","Reds","23","5","5","5","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","5","5","0.0 %","40.0 %","60.0 %","20.0 %","40.0 %","40.0 %","9892"
"Omar Infante","Braves","28","11","7","11","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","11","4","2","14","16","18.2 %","45.5 %","36.4 %","0.0 %","90.9 %","9.1 %","1609"
"Gerald Laird","Tigers","30","12","7","13","4","4","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","13","5","2","16","18","69.2 %","7.7 %","23.1 %","0.0 %","53.9 %","46.2 %","1698"
"Chris Heisey","Reds","25","6","7","8","4","4","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","8","5","2","10","12","62.5 %","0.0 %","37.5 %","0.0 %","62.5 %","37.5 %","3978"
"Dexter Fowler","Rockies","24","14","7","14","4","4","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","14","4","5","18","23","14.3 %","42.9 %","42.9 %","7.1 %","78.6 %","14.3 %","4062"
"Yunel Escobar","- - -","27","16","7","16","4","4","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","16","4","7","22","29","25.0 %","37.5 %","37.5 %","6.3 %","68.8 %","25.0 %","4191"
"Elvis Andrus","Rangers","21","33","21","38","12","12","0","0","0","0","1","0","17","0","0","0","0","0","0","0","0","38","12","16","54","70","44.7 %","34.2 %","21.1 %","21.1 %","65.8 %","13.2 %","8709"
"Asdrubal Cabrera","Indians","24","19","9","20","5","5","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","20","5","15","33","48","50.0 %","15.0 %","35.0 %","10.0 %","85.0 %","5.0 %","4962"
"Corey Patterson","Orioles","30","20","11","21","6","6","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","21","6","2","22","24","76.2 %","14.3 %","9.5 %","4.8 %","66.7 %","28.6 %","300"
"Wilson Valdez","Phillies","32","16","11","18","6","6","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","18","6","4","23","27","33.3 %","38.9 %","27.8 %","5.6 %","72.2 %","22.2 %","1863"
"Ian Desmond","Nationals","24","20","11","20","6","6","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","20","6","12","26","38","35.0 %","40.0 %","25.0 %","15.0 %","60.0 %","25.0 %","6885"
"David Eckstein","Padres","35","16","4","16","2","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","16","2","7","23","30","43.8 %","25.0 %","31.3 %","18.8 %","56.3 %","25.0 %","10"
"Milton Bradley","Mariners","32","5","4","5","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","5","2","0","6","6","0.0 %","60.0 %","40.0 %","0.0 %","40.0 %","60.0 %","369"
"Torii Hunter","Angels","34","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","731"
"David Ortiz","Red Sox","34","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","0.0 %","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","745"
"Orlando Cabrera","Reds","35","7","2","7","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","1","1","10","11","14.3 %","42.9 %","42.9 %","14.3 %","71.4 %","14.3 %","766"
"Tim Hudson","Braves","34","9","2","10","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","10","1","2","14","16","10.0 %","30.0 %","60.0 %","50.0 %","40.0 %","10.0 %","921"
"Jason Kendall","Royals","36","10","4","10","2","2","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","10","2","5","14","19","40.0 %","40.0 %","20.0 %","10.0 %","80.0 %","10.0 %","993"
"Mark Kotsay","White Sox","34","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","3","0.0 %","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","1042"
"Edgar Renteria","Giants","33","6","4","6","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","2","3","8","11","66.7 %","0.0 %","33.3 %","0.0 %","83.3 %","16.7 %","1178"
"Freddy Sanchez","Giants","32","9","2","10","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","10","1","1","12","13","0.0 %","50.0 %","50.0 %","0.0 %","60.0 %","40.0 %","1624"
"Shane Victorino","Phillies","29","4","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","5","5","25.0 %","25.0 %","50.0 %","25.0 %","50.0 %","25.0 %","1677"
"Willy Taveras","Nationals","28","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1876"
"Ronny Cedeno","Pirates","27","15","10","17","5","5","0","0","0","0","2","0","7","0","0","0","0","0","0","0","0","17","5","5","23","28","0.0 %","17.7 %","82.4 %","0.0 %","52.9 %","47.1 %","2179"
"Willy Aybar","Rays","27","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","1","2","6","8","25.0 %","25.0 %","50.0 %","50.0 %","50.0 %","0.0 %","2192"
"Ryan Raburn","Tigers","29","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","3","4","33.3 %","66.7 %","0.0 %","0.0 %","100.0 %","0.0 %","2218"
"Dioner Navarro","Rays","26","6","2","7","1","1","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","7","1","2","7","9","28.6 %","42.9 %","28.6 %","14.3 %","71.4 %","14.3 %","3179"
"Julio Borbon","Rangers","24","40","34","42","17","17","0","0","0","0","5","0","8","0","0","0","0","0","0","0","0","42","18","16","57","73","23.8 %","38.1 %","38.1 %","9.5 %","61.9 %","28.6 %","3209"
"Brayan Pena","Royals","28","5","4","5","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","2","1","5","6","0.0 %","20.0 %","80.0 %","0.0 %","60.0 %","40.0 %","3231"
"Jeff Mathis","Angels","27","9","6","9","3","3","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","9","4","4","14","18","33.3 %","33.3 %","33.3 %","11.1 %","66.7 %","22.2 %","3448"
"Angel Sanchez","Astros","26","10","4","10","2","2","0","0","0","0","2","0","6","0","0","0","0","0","0","0","0","10","2","4","16","20","40.0 %","50.0 %","10.0 %","10.0 %","90.0 %","0.0 %","3492"
"Aaron Cunningham","Padres","24","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","1","2","5","7","25.0 %","75.0 %","0.0 %","0.0 %","100.0 %","0.0 %","4087"
"Jonathan Herrera","Rockies","25","9","4","11","2","2","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","11","2","5","13","18","27.3 %","36.4 %","36.4 %","36.4 %","36.4 %","27.3 %","4182"
"Starlin Castro","Cubs","20","6","2","6","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","2","2","8","10","16.7 %","50.0 %","33.3 %","16.7 %","50.0 %","33.3 %","4579"
"Jeff Francoeur","Mets","26","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","100.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","4792"
"Alexei Ramirez","White Sox","28","16","10","17","5","5","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","17","5","13","28","41","47.1 %","29.4 %","23.5 %","11.8 %","82.4 %","5.9 %","5133"
"Alexi Casilla","Twins","25","14","10","14","5","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","14","7","4","16","20","21.4 %","14.3 %","64.3 %","14.3 %","78.6 %","7.1 %","5248"
"Francisco Cervelli","Yankees","24","13","6","14","3","3","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","14","3","8","21","29","64.3 %","28.6 %","7.1 %","7.1 %","64.3 %","28.6 %","5275"
"Chad Billingsley","Dodgers","25","7","2","8","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","8","2","7","17","24","25.0 %","50.0 %","25.0 %","12.5 %","75.0 %","12.5 %","5842"
"Xavier Paul","Dodgers","25","5","2","5","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","1","1","7","8","60.0 %","40.0 %","0.0 %","0.0 %","60.0 %","40.0 %","5963"
"Lastings Milledge","Pirates","25","6","4","6","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","3","1","6","7","0.0 %","33.3 %","66.7 %","16.7 %","66.7 %","16.7 %","6441"
"Luis Durango","Padres","24","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","2","5","7","33.3 %","0.0 %","66.7 %","0.0 %","66.7 %","33.3 %","6533"
"Kurt Suzuki","Athletics","26","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","8259"
"Bud Norris","Astros","25","12","2","12","1","1","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","12","1","4","14","18","0.0 %","66.7 %","33.3 %","25.0 %","75.0 %","0.0 %","9492"
"Brett Gardner","Yankees","26","18","14","19","7","7","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","19","7","8","29","37","42.1 %","26.3 %","31.6 %","15.8 %","47.4 %","36.8 %","9927"
"Ryan Theriot","- - -","30","22","15","22","7","7","0","0","0","0","3","0","7","0","0","0","0","0","0","0","0","22","9","5","30","35","45.5 %","40.9 %","13.6 %","22.7 %","68.2 %","9.1 %","3811"
"Peter Bourjos","Angels","23","14","11","14","5","5","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","14","5","2","14","16","42.9 %","21.4 %","35.7 %","7.1 %","64.3 %","28.6 %","2578"
"Chris Getz","Royals","26","14","11","14","5","5","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","14","5","5","17","22","64.3 %","14.3 %","21.4 %","14.3 %","50.0 %","35.7 %","3388"
"Howie Kendrick","Angels","26","13","11","15","5","5","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","15","5","4","22","26","40.0 %","26.7 %","33.3 %","6.7 %","33.3 %","60.0 %","4229"
"Carlos Gomez","Brewers","24","26","22","28","10","10","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","28","12","17","47","64","21.4 %","39.3 %","39.3 %","7.1 %","78.6 %","14.3 %","4881"
"Michael Bourn","Astros","27","24","22","28","10","10","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","28","10","12","34","46","39.3 %","35.7 %","25.0 %","17.9 %","46.4 %","35.7 %","6387"
