"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Oliver Perez","Pirates","24","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","0.0 %","50.0 %","0.0 %","100.0 %","0.0 %","1514"
"Freddy Sanchez","Pirates","28","4","1","4","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","1","0","4","4","0.0 %","25.0 %","75.0 %","0.0 %","75.0 %","25.0 %","1624"
"Chase Utley","Phillies","27","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0.0 %","33.3 %","66.7 %","33.3 %","33.3 %","33.3 %","1679"
"Miguel Cabrera","Marlins","23","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1744"
"Hector Luna","Cardinals","26","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1874"
"Ryan Church","Nationals","27","4","1","4","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","1","3","4","7","25.0 %","50.0 %","25.0 %","50.0 %","25.0 %","25.0 %","2106"
"Chris Aguila","Marlins","27","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","2143"
"Mike Vento","Nationals","28","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","2149"
"John Rodriguez","Cardinals","28","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","0.0 %","2338"
"Angel Pagan","Cubs","24","4","3","4","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","3","0","5","5","0.0 %","25.0 %","75.0 %","75.0 %","25.0 %","0.0 %","2918"
"Shin-Soo Choo","Indians","23","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","3","3","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","3174"
"Dioner Navarro","Devil Rays","22","2","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","2","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","3179"
"Franklin Gutierrez","Indians","23","2","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","3","3","6","66.7 %","0.0 %","33.3 %","0.0 %","100.0 %","0.0 %","3255"
"Anderson Hernandez","Mets","23","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","3366"
"Erick Aybar","Angels","22","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","3","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","4082"
"Howie Kendrick","Angels","22","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","3","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","4229"
"Mark Teahen","Royals","24","4","2","4","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","2","3","6","9","0.0 %","25.0 %","75.0 %","50.0 %","50.0 %","0.0 %","4511"
"Chuck James","Braves","24","5","1","5","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","5","1","3","7","10","20.0 %","40.0 %","40.0 %","0.0 %","100.0 %","0.0 %","4886"
"Brad Thompson","Cardinals","24","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","4","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","4911"
"Shane Costa","Royals","24","5","3","5","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","3","1","6","7","0.0 %","20.0 %","80.0 %","0.0 %","80.0 %","20.0 %","6358"
"Michael Bourn","Phillies","23","1","1","3","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","1","0","3","3","66.7 %","0.0 %","33.3 %","66.7 %","33.3 %","0.0 %","6387"
"Ryan Zimmerman","Nationals","21","11","11","12","10","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","12","10","2","15","17","83.3 %","16.7 %","0.0 %","16.7 %","41.7 %","41.7 %","4220"
"Gerald Laird","Rangers","26","9","8","9","7","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","7","6","14","20","88.9 %","0.0 %","11.1 %","0.0 %","100.0 %","0.0 %","1698"
"Derek Jeter","Yankees","32","12","5","12","4","4","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","12","4","6","13","19","66.7 %","25.0 %","8.3 %","8.3 %","91.7 %","0.0 %","826"
"Ronny Cedeno","Cubs","23","23","9","24","7","7","0","0","0","0","3","0","15","0","0","0","0","0","0","0","0","24","8","6","34","40","37.5 %","33.3 %","29.2 %","12.5 %","75.0 %","12.5 %","2179"
"Jason Tyner","Twins","29","13","13","13","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","2","19","21","38.5 %","38.5 %","23.1 %","23.1 %","46.2 %","30.8 %","1232"
"Tony Womack","- - -","36","8","4","8","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","3","6","11","17","12.5 %","25.0 %","62.5 %","25.0 %","62.5 %","12.5 %","78"
"David Ortiz","Red Sox","30","4","4","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","4","6","10","0.0 %","25.0 %","75.0 %","0.0 %","50.0 %","50.0 %","745"
"Alexis Gomez","Tigers","27","5","4","5","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","3","0","6","6","0.0 %","0.0 %","100.0 %","20.0 %","60.0 %","20.0 %","1501"
"David Ross","Reds","29","8","4","8","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","3","1","11","12","75.0 %","12.5 %","12.5 %","12.5 %","50.0 %","37.5 %","1551"
"Joe Mauer","Twins","23","8","8","8","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","0","8","8","0.0 %","12.5 %","87.5 %","12.5 %","75.0 %","12.5 %","1857"
"Coco Crisp","Red Sox","26","13","7","14","5","5","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","14","6","1","17","18","28.6 %","42.9 %","28.6 %","35.7 %","64.3 %","0.0 %","1572"
"Kenny Lofton","Dodgers","39","15","10","16","7","7","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","16","7","9","18","27","0.0 %","31.3 %","68.8 %","43.8 %","56.3 %","0.0 %","246"
"Orlando Palmeiro","Astros","37","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","1","9","10","0.0 %","20.0 %","80.0 %","20.0 %","80.0 %","0.0 %","28"
"Scott Spiezio","Cardinals","33","7","6","7","4","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","4","1","7","8","100.0 %","0.0 %","0.0 %","14.3 %","85.7 %","0.0 %","37"
"Royce Clayton","- - -","36","7","3","10","2","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","10","2","4","12","16","30.0 %","40.0 %","30.0 %","20.0 %","80.0 %","0.0 %","226"
"Ken Griffey Jr.","Reds","36","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","4","5","0.0 %","33.3 %","66.7 %","33.3 %","33.3 %","33.3 %","327"
"Craig Biggio","Astros","40","7","3","8","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","8","2","5","10","15","12.5 %","37.5 %","50.0 %","12.5 %","87.5 %","0.0 %","549"
"Eric Young","- - -","39","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","2","9","11","60.0 %","20.0 %","20.0 %","20.0 %","60.0 %","20.0 %","716"
"Brad Wilkerson","Rangers","29","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","2","8","10","0.0 %","20.0 %","80.0 %","20.0 %","60.0 %","20.0 %","804"
"Kerry Robinson","Royals","32","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","1","7","8","20.0 %","20.0 %","60.0 %","0.0 %","80.0 %","20.0 %","1179"
"Ivan Rodriguez","Tigers","34","7","3","7","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","7","2","0","7","7","42.9 %","28.6 %","28.6 %","0.0 %","85.7 %","14.3 %","1275"
"Jason Michaels","Indians","30","5","3","5","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","2","0","5","5","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","1399"
"Bill Hall","Brewers","26","6","3","6","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","2","2","6","8","33.3 %","33.3 %","33.3 %","16.7 %","83.3 %","0.0 %","1605"
"Adrian Gonzalez","Padres","24","4","3","4","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","3","0","5","5","25.0 %","0.0 %","75.0 %","50.0 %","25.0 %","25.0 %","1908"
"David Newhan","Orioles","32","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","5","5","33.3 %","66.7 %","0.0 %","33.3 %","33.3 %","33.3 %","2009"
"Nook Logan","Nationals","26","11","12","13","8","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","9","3","16","19","61.5 %","30.8 %","7.7 %","7.7 %","53.9 %","38.5 %","2076"
"Nate McLouth","Pirates","24","6","3","6","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","2","2","8","10","66.7 %","16.7 %","16.7 %","0.0 %","83.3 %","16.7 %","3190"
"Tony Gwynn","Brewers","23","3","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","4","5","33.3 %","33.3 %","33.3 %","33.3 %","33.3 %","33.3 %","6141"
"Omar Vizquel","Giants","39","24","11","24","7","7","0","0","0","0","1","0","13","0","0","0","0","0","0","0","0","24","7","11","34","45","4.2 %","33.3 %","62.5 %","25.0 %","75.0 %","0.0 %","411"
"Reed Johnson","Blue Jays","29","11","11","12","7","7","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","12","7","4","16","20","25.0 %","8.3 %","66.7 %","0.0 %","75.0 %","25.0 %","1702"
"Endy Chavez","Mets","28","28","19","30","12","12","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","30","14","11","40","51","30.0 %","33.3 %","36.7 %","33.3 %","53.3 %","13.3 %","768"
"Joe Inglett","Indians","28","12","8","13","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","13","6","3","19","22","23.1 %","23.1 %","53.9 %","0.0 %","84.6 %","15.4 %","7254"
"Melvin Mora","Orioles","34","18","13","19","8","8","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","19","8","11","23","34","52.6 %","42.1 %","5.3 %","5.3 %","94.7 %","0.0 %","157"
"John McDonald","Blue Jays","31","9","5","11","3","3","0","0","0","0","2","0","6","0","0","0","0","0","0","0","0","11","4","8","15","23","27.3 %","54.6 %","18.2 %","18.2 %","72.7 %","9.1 %","395"
"Felipe Lopez","- - -","26","15","5","15","3","3","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","15","3","10","24","34","33.3 %","53.3 %","13.3 %","20.0 %","73.3 %","6.7 %","1311"
"Pablo Ozuna","White Sox","31","12","10","13","6","6","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","13","7","5","19","24","0.0 %","0.0 %","100.0 %","0.0 %","61.5 %","38.5 %","1469"
"Clint Barmes","Rockies","27","23","10","28","6","6","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","28","9","11","41","52","28.6 %","28.6 %","42.9 %","10.7 %","82.1 %","7.1 %","1830"
"Andres Blanco","Royals","22","8","5","8","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","4","1","10","11","37.5 %","50.0 %","12.5 %","25.0 %","50.0 %","25.0 %","1907"
"Bernie Castro","Nationals","26","6","5","6","3","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","6","3","2","6","8","66.7 %","16.7 %","16.7 %","16.7 %","16.7 %","66.7 %","2096"
"Brandon Phillips","Reds","25","10","7","11","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","11","4","0","15","15","45.5 %","27.3 %","27.3 %","0.0 %","81.8 %","18.2 %","791"
"Ryan Theriot","Cubs","26","11","7","13","4","4","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","13","5","5","16","21","53.9 %","30.8 %","15.4 %","23.1 %","61.5 %","15.4 %","3811"
"Willy Taveras","Astros","24","46","38","49","21","21","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","49","21","21","78","99","51.0 %","34.7 %","14.3 %","22.5 %","65.3 %","12.2 %","1876"
"Jose Reyes","Mets","23","17","15","17","8","8","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","17","8","4","19","23","47.1 %","47.1 %","5.9 %","23.5 %","70.6 %","5.9 %","1736"
"Corey Patterson","Orioles","26","38","33","41","17","17","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","41","21","4","47","51","61.0 %","24.4 %","14.6 %","12.2 %","58.5 %","29.3 %","300"
"Steve Finley","Giants","41","7","4","7","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","7","2","1","8","9","71.4 %","14.3 %","14.3 %","0.0 %","85.7 %","14.3 %","54"
"Luis Gonzalez","Diamondbacks","38","2","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","100.0 %","55"
"Horacio Ramirez","Braves","26","4","2","5","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","1","2","8","10","40.0 %","40.0 %","20.0 %","20.0 %","60.0 %","20.0 %","110"
"Ray Durham","Giants","34","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","1","2","6","8","50.0 %","0.0 %","50.0 %","25.0 %","75.0 %","0.0 %","230"
"Aaron Boone","Indians","33","6","2","6","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","1","2","9","11","16.7 %","33.3 %","50.0 %","33.3 %","33.3 %","33.3 %","311"
"Milton Bradley","Athletics","28","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","369"
"Brandon Inge","Tigers","29","11","8","12","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","12","5","4","16","20","8.3 %","41.7 %","50.0 %","25.0 %","50.0 %","25.0 %","470"
"Danny Ardoin","Rockies","31","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","4","4","66.7 %","33.3 %","0.0 %","33.3 %","66.7 %","0.0 %","585"
"Jose Hernandez","- - -","36","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","1","5","5","10","25.0 %","75.0 %","0.0 %","0.0 %","75.0 %","25.0 %","688"
"Jamey Wright","Giants","31","5","2","7","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","1","3","13","16","14.3 %","42.9 %","42.9 %","28.6 %","71.4 %","0.0 %","715"
"Casey Blake","Indians","32","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","3","4","66.7 %","0.0 %","33.3 %","0.0 %","100.0 %","0.0 %","719"
"Ramon Hernandez","Orioles","30","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","3","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","918"
"Cory Lidle","Phillies","34","6","2","6","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","3","3","10","13","16.7 %","50.0 %","33.3 %","16.7 %","66.7 %","16.7 %","926"
"Marlon Anderson","- - -","32","9","6","9","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9","3","3","13","16","55.6 %","22.2 %","22.2 %","0.0 %","55.6 %","44.4 %","947"
"Tomas Perez","Devil Rays","32","13","10","14","5","5","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","14","5","6","20","26","14.3 %","14.3 %","71.4 %","0.0 %","64.3 %","35.7 %","965"
"Jimmy Rollins","Phillies","27","4","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","4","6","50.0 %","25.0 %","25.0 %","0.0 %","50.0 %","50.0 %","971"
"Jack Wilson","Pirates","28","24","16","24","8","8","0","0","0","0","2","0","8","0","0","0","0","0","0","0","0","24","8","6","32","38","29.2 %","25.0 %","45.8 %","25.0 %","62.5 %","12.5 %","1017"
"Mark Kotsay","Athletics","30","6","2","6","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","1","1","8","9","16.7 %","50.0 %","33.3 %","16.7 %","50.0 %","33.3 %","1042"
"Mike Matheny","Giants","35","5","2","5","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","1","2","8","10","20.0 %","40.0 %","40.0 %","20.0 %","80.0 %","0.0 %","1169"
"Jason Smith","Rockies","28","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","2","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","1227"
"Mark Ellis","Athletics","29","8","4","8","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","2","2","10","12","75.0 %","12.5 %","12.5 %","0.0 %","87.5 %","12.5 %","1443"
"Craig Monroe","Tigers","29","2","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","3","3","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","1464"
"Nick Green","- - -","27","5","4","5","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","2","4","8","12","60.0 %","40.0 %","0.0 %","0.0 %","80.0 %","20.0 %","1502"
"Chris Widger","- - -","35","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","2","3","5","66.7 %","33.3 %","0.0 %","0.0 %","100.0 %","0.0 %","1541"
"Bobby Crosby","Athletics","26","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","2","1","5","6","75.0 %","25.0 %","0.0 %","0.0 %","25.0 %","75.0 %","1818"
"Jose Bautista","Pirates","25","5","2","5","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","1","1","6","7","40.0 %","0.0 %","60.0 %","0.0 %","60.0 %","40.0 %","1887"
"Adam LaRoche","Braves","26","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","3","4","0.0 %","33.3 %","66.7 %","33.3 %","66.7 %","0.0 %","1904"
"Damon Hollins","Devil Rays","32","4","2","4","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","1","2","4","6","50.0 %","0.0 %","50.0 %","0.0 %","75.0 %","25.0 %","1919"
"Ronny Paulino","Pirates","25","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","4","5","33.3 %","33.3 %","33.3 %","0.0 %","100.0 %","0.0 %","2129"
"Chris Burke","Astros","26","12","8","12","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","12","4","6","20","26","25.0 %","66.7 %","8.3 %","8.3 %","91.7 %","0.0 %","2164"
"Pete Orr","Braves","27","8","4","9","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","3","1","12","13","55.6 %","22.2 %","22.2 %","11.1 %","55.6 %","33.3 %","2748"
"Andy Green","Diamondbacks","28","7","6","9","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9","4","5","14","19","25.0 %","25.0 %","50.0 %","11.1 %","44.4 %","44.4 %","2991"
"Dan Uggla","Marlins","26","15","8","15","4","4","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","15","4","8","21","29","53.3 %","20.0 %","26.7 %","26.7 %","53.3 %","20.0 %","3442"
"Scott Olsen","Marlins","22","7","2","8","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","8","2","4","14","18","25.0 %","62.5 %","12.5 %","12.5 %","87.5 %","0.0 %","4529"
"Reggie Willits","Angels","25","5","4","6","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","2","2","8","10","33.3 %","0.0 %","66.7 %","0.0 %","83.3 %","16.7 %","5590"
"Ian Kinsler","Rangers","24","7","6","7","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","3","1","10","11","14.3 %","71.4 %","14.3 %","28.6 %","71.4 %","0.0 %","6195"
"Lastings Milledge","Mets","21","3","2","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","4","4","33.3 %","0.0 %","66.7 %","33.3 %","33.3 %","33.3 %","6441"
"Ben Zobrist","Devil Rays","25","6","4","6","2","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","6","3","2","9","11","83.3 %","16.7 %","0.0 %","0.0 %","100.0 %","0.0 %","7435"
"Jason Bartlett","Twins","26","4","4","5","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","2","2","6","8","60.0 %","40.0 %","0.0 %","20.0 %","80.0 %","0.0 %","8219"
"Juan Pierre","Cubs","28","42","39","49","19","19","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","49","21","16","56","72","24.5 %","28.6 %","46.9 %","18.4 %","57.1 %","24.5 %","443"
"Julio Lugo","- - -","30","15","11","16","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","16","5","11","24","35","56.3 %","18.8 %","25.0 %","0.0 %","62.5 %","37.5 %","565"
"Neifi Perez","- - -","33","15","11","15","5","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","15","5","7","19","26","33.3 %","26.7 %","40.0 %","0.0 %","66.7 %","33.3 %","620"
"Johnny Damon","Yankees","32","10","9","11","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","11","4","4","19","23","36.4 %","36.4 %","27.3 %","27.3 %","45.5 %","27.3 %","185"
"Ryan Langerhans","Braves","26","7","7","7","3","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","3","0","8","8","28.6 %","71.4 %","0.0 %","14.3 %","42.9 %","42.9 %","98"
