r,obs,ubb,ibb,hbp,so,bu,hrofb,gb,ld,sofb,ofb,ifb
0.83025437753393327,1375,0,1,0,0,1,0,1,0,0,1,0
0.85361548400253318,1375,0,1,0,0,1,0,1,0,0,0,1
0.62179924548984078,1375,0,1,0,0,1,0,0,1,1,0,0
0.74887833957477423,1375,0,1,0,0,1,0,0,1,0,1,0
0.62683204993071184,1375,0,1,0,0,1,0,0,1,0,0,1
0.64903923848396572,1375,0,1,0,0,1,0,0,0,1,1,0
0.63208661271248112,1375,0,1,0,0,1,0,0,0,1,0,1
0.70219732020004544,1375,0,1,0,0,1,0,0,0,0,1,1
0.82019513375173259,1375,0,1,0,0,0,1,1,1,0,0,0
0.80348141931831218,1375,0,1,0,0,0,1,1,0,1,0,0
0.78585115934320671,1375,0,1,0,0,0,1,1,0,0,1,0
0.80823349930852373,1375,0,1,0,0,0,1,1,0,0,0,1
0.48878403003265919,1375,0,1,0,0,0,1,0,1,1,0,0
0.73503888147617447,1375,0,1,0,0,0,1,0,1,0,1,0
0.53077809083503757,1375,0,1,0,0,0,1,0,1,0,0,1
0.72361057918907601,1375,0,1,0,0,0,1,0,0,1,1,0
0.77888851588535291,1375,0,1,0,0,0,1,0,0,1,0,1
0.75654575699082083,1375,0,1,0,0,0,1,0,0,0,1,1
0.84022635703229698,1375,0,1,0,0,0,0,1,1,1,0,0
0.86450831754021773,1375,0,1,0,0,0,0,1,1,0,1,0
0.84528485799068931,1375,0,1,0,0,0,0,1,1,0,0,1
0.81109740059705282,1375,0,1,0,0,0,0,1,0,1,1,0
0.83178894165710937,1375,0,1,0,0,0,0,1,0,1,0,1
0.82032496246007214,1375,0,1,0,0,0,0,1,0,0,1,1
0.74755990360310687,1375,0,1,0,0,0,0,0,1,1,1,0
0.54582404714550181,1375,0,1,0,0,0,0,0,1,1,0,1
0.77051887714240241,1375,0,1,0,0,0,0,0,1,0,1,1
0.73339058711710925,1375,0,1,0,0,0,0,0,0,1,1,1
0.85568732054009267,1375,0,0,1,1,1,1,0,0,0,0,0
0.78170942097399077,1375,0,0,1,1,1,0,1,0,0,0,0
0.73917466934428977,1375,0,0,1,1,1,0,0,1,0,0,0
0.84863821266513273,1375,0,0,1,1,1,0,0,0,1,0,0
0.75895344644984286,1375,0,0,1,1,1,0,0,0,0,1,0
0.83069423433783951,1375,0,0,1,1,1,0,0,0,0,0,1
0.74680604204076984,1375,0,0,1,1,0,1,1,0,0,0,0
0.78211153665198674,1375,0,0,1,1,0,1,0,1,0,0,0
0.8756937681595901,1375,0,0,1,1,0,1,0,0,1,0,0
0.82336055710085265,1375,0,0,1,1,0,1,0,0,0,1,0
0.86505458045965655,1375,0,0,1,1,0,1,0,0,0,0,1
0.74447202918768662,1375,0,0,1,1,0,0,1,1,0,0,0
0.74489536964819214,1375,0,0,1,1,0,0,1,0,1,0,0
0.57741680236022652,1375,0,0,1,1,0,0,1,0,0,1,0
0.72049550051230227,1375,0,0,1,1,0,0,1,0,0,0,1
0.742928232963179,1375,0,0,1,1,0,0,0,1,1,0,0
0.75394270898501548,1375,0,0,1,1,0,0,0,1,0,1,0
0.72368899781123497,1375,0,0,1,1,0,0,0,1,0,0,1
0.79368562127982956,1375,0,0,1,1,0,0,0,0,1,1,0
0.84987245761452457,1375,0,0,1,1,0,0,0,0,1,0,1
0.79265511829411639,1375,0,0,1,1,0,0,0,0,0,1,1
0.83308842995759258,1375,0,0,1,0,1,1,1,0,0,0,0
0.45268961220006454,1375,0,0,1,0,1,1,0,1,0,0,0
0.56707300215045142,1375,0,0,1,0,1,1,0,0,1,0,0
0.64341365410036377,1375,0,0,1,0,1,1,0,0,0,1,0
0.68045465126820148,1375,0,0,1,0,1,1,0,0,0,0,1
0.86646674682800218,1375,0,0,1,0,1,0,1,1,0,0,0
0.85557091777248295,1375,0,0,1,0,1,0,1,0,1,0,0
0.83722493595798519,1375,0,0,1,0,1,0,1,0,0,1,0
0.85814522624643919,1375,0,0,1,0,1,0,1,0,0,0,1
0.64740972014095355,1375,0,0,1,0,1,0,0,1,1,0,0
0.76079031102186523,1375,0,0,1,0,1,0,0,1,0,1,0
0.65896916204976752,1375,0,0,1,0,1,0,0,1,0,0,1
0.66847783158116325,1375,0,0,1,0,1,0,0,0,1,1,0
0.70815355018424897,1375,0,0,1,0,1,0,0,0,1,0,1
0.71809258302005696,1375,0,0,1,0,1,0,0,0,0,1,1
0.82426831221456476,1375,0,0,1,0,0,1,1,1,0,0,0
0.80738413621060912,1375,0,0,1,0,0,1,1,0,1,0,0
0.79126781222928377,1375,0,0,1,0,0,1,1,0,0,1,0
0.81239595638349926,1375,0,0,1,0,0,1,1,0,0,0,1
0.4365957830366452,1375,0,0,1,0,0,1,0,1,1,0,0
0.73353875619659492,1375,0,0,1,0,0,1,0,1,0,1,0
0.50760094845327108,1375,0,0,1,0,0,1,0,1,0,0,1
0.71693740851294707,1375,0,0,1,0,0,1,0,0,1,1,0
0.75563648730903488,1375,0,0,1,0,0,1,0,0,1,0,1
0.75398597517416011,1375,0,0,1,0,0,1,0,0,0,1,1
0.84516763462448086,1375,0,0,1,0,0,0,1,1,1,0,0
0.86981008963572792,1375,0,0,1,0,0,0,1,1,0,1,0
0.85005770622449717,1375,0,0,1,0,0,0,1,1,0,0,1
0.81826653575479602,1375,0,0,1,0,0,0,1,0,1,1,0
0.83725332700778154,1375,0,0,1,0,0,0,1,0,1,0,1
0.82685512801311611,1375,0,0,1,0,0,0,1,0,0,1,1
0.75419920917858696,1375,0,0,1,0,0,0,0,1,1,1,0
0.56466827863196711,1375,0,0,1,0,0,0,0,1,1,0,1
0.77720060759049736,1375,0,0,1,0,0,0,0,1,0,1,1
0.73887248878819456,1375,0,0,1,0,0,0,0,0,1,1,1
0.76314936392465815,1375,0,0,0,1,1,1,1,0,0,0,0
0.76374479870916945,1375,0,0,0,1,1,1,0,1,0,0,0
0.86059046608472212,1375,0,0,0,1,1,1,0,0,1,0,0
0.79569253090385539,1375,0,0,0,1,1,1,0,0,0,1,0
0.84857457634597688,1375,0,0,0,1,1,1,0,0,0,0,1
0.78996853289190039,1375,0,0,0,1,1,0,1,1,0,0,0
0.77642568535023715,1375,0,0,0,1,1,0,1,0,1,0,0
0.64349182163936747,1375,0,0,0,1,1,0,1,0,0,1,0
0.75918878018324154,1375,0,0,0,1,1,0,1,0,0,0,1
0.73779199335203172,1375,0,0,0,1,1,0,0,1,1,0,0
0.73279616448541463,1375,0,0,0,1,1,0,0,1,0,1,0
0.71427845204308205,1375,0,0,0,1,1,0,0,1,0,0,1
0.76462111341683581,1375,0,0,0,1,1,0,0,0,1,1,0
0.83448913399702562,1375,0,0,0,1,1,0,0,0,1,0,1
0.76599889662515108,1375,0,0,0,1,1,0,0,0,0,1,1
0.71316574281384437,1375,0,0,0,1,0,1,1,1,0,0,0
0.74155904099372172,1375,0,0,0,1,0,1,1,0,1,0,0
0.56920142033110122,1375,0,0,0,1,0,1,1,0,0,1,0
0.71972135284241634,1375,0,0,0,1,0,1,1,0,0,0,1
0.78499276765409887,1375,0,0,0,1,0,1,0,1,1,0,0
0.79737042568445482,1375,0,0,0,1,0,1,0,1,0,1,0
0.77577032325042283,1375,0,0,0,1,0,1,0,1,0,0,1
0.82918752152412178,1375,0,0,0,1,0,1,0,0,1,1,0
0.87167541784978186,1375,0,0,0,1,0,1,0,0,1,0,1
0.82720865928552334,1375,0,0,0,1,0,1,0,0,0,1,1
0.7390738901493652,1375,0,0,0,1,0,0,1,1,1,0,0
0.74926636972828453,1375,0,0,0,1,0,0,1,1,0,1,0
0.71602114074179124,1375,0,0,0,1,0,0,1,1,0,0,1
0.58387832368227222,1375,0,0,0,1,0,0,1,0,1,1,0
0.71286207191892759,1375,0,0,0,1,0,0,1,0,1,0,1
0.58953979061007644,1375,0,0,0,1,0,0,1,0,0,1,1
0.76221094745693718,1375,0,0,0,1,0,0,0,1,1,1,0
0.72429477477818116,1375,0,0,0,1,0,0,0,1,1,0,1
0.76782983971751384,1375,0,0,0,1,0,0,0,1,0,1,1
0.7988653252346386,1375,0,0,0,1,0,0,0,0,1,1,1
0.84501928377699531,1375,0,0,0,0,1,1,1,1,0,0,0
0.82741571535203384,1375,0,0,0,0,1,1,1,0,1,0,0
0.80739693225199138,1375,0,0,0,0,1,1,1,0,0,1,0
0.83204938267445094,1375,0,0,0,0,1,1,1,0,0,0,1
0.43770545012556067,1375,0,0,0,0,1,1,0,1,1,0,0
0.71898081100049316,1375,0,0,0,0,1,1,0,1,0,1,0
0.49838541561411509,1375,0,0,0,0,1,1,0,1,0,0,1
0.65215606431282991,1375,0,0,0,0,1,1,0,0,1,1,0
0.65128552558962871,1375,0,0,0,0,1,1,0,0,1,0,1
0.71130886309148011,1375,0,0,0,0,1,1,0,0,0,1,1
0.86223234459740961,1375,0,0,0,0,1,0,1,1,1,0,0
0.88211203180544229,1375,0,0,0,0,1,0,1,1,0,1,0
0.86708665270605978,1375,0,0,0,0,1,0,1,1,0,0,1
0.83413208881364742,1375,0,0,0,0,1,0,1,0,1,1,0
0.85391131051388425,1375,0,0,0,0,1,0,1,0,1,0,1
0.84042084382241122,1375,0,0,0,0,1,0,1,0,0,1,1
0.76473407501778834,1375,0,0,0,0,1,0,0,1,1,1,0
0.65120074140884887,1375,0,0,0,0,1,0,0,1,1,0,1
0.78422323107964664,1375,0,0,0,0,1,0,0,1,0,1,1
0.72238655633063897,1375,0,0,0,0,1,0,0,0,1,1,1
0.81934206256777886,1375,0,0,0,0,0,1,1,1,1,0,0
0.85536243388936883,1375,0,0,0,0,0,1,1,1,0,1,0
0.82599542357071654,1375,0,0,0,0,0,1,1,1,0,0,1
0.78946693480784358,1375,0,0,0,0,0,1,1,0,1,1,0
0.80664812672567943,1375,0,0,0,0,0,1,1,0,1,0,1
0.80481595584319865,1375,0,0,0,0,0,1,1,0,0,1,1
0.74104929021821975,1375,0,0,0,0,0,1,0,1,1,1,0
0.50138872019881042,1375,0,0,0,0,0,1,0,1,1,0,1
0.77025714250749078,1375,0,0,0,0,0,1,0,1,0,1,1
0.76022560224421443,1375,0,0,0,0,0,1,0,0,1,1,1
0.86577420164315688,1375,0,0,0,0,0,0,1,1,1,1,0
0.84575541920987829,1375,0,0,0,0,0,0,1,1,1,0,1
0.87374644067969243,1375,0,0,0,0,0,0,1,1,0,1,1
0.82457123143268607,1375,0,0,0,0,0,0,1,0,1,1,1
0.78123441167626118,1375,0,0,0,0,0,0,0,1,1,1,1
0.86453368781889184,1375,1,1,1,1,1,0,0,0,0,0,0
0.88544898865917065,1375,1,1,1,1,0,1,0,0,0,0,0
0.76080478822896391,1375,1,1,1,1,0,0,1,0,0,0,0
0.81647494717788571,1375,1,1,1,1,0,0,0,1,0,0,0
0.87842166035031166,1375,1,1,1,1,0,0,0,0,1,0,0
0.84321993273869167,1375,1,1,1,1,0,0,0,0,0,1,0
0.86874577758871063,1375,1,1,1,1,0,0,0,0,0,0,1
0.75375576667103283,1375,1,1,1,0,1,1,0,0,0,0,0
0.80918422513737276,1375,1,1,1,0,1,0,1,0,0,0,0
0.60111186615545564,1375,1,1,1,0,1,0,0,1,0,0,0
0.72690972941315934,1375,1,1,1,0,1,0,0,0,1,0,0
0.66443846888308522,1375,1,1,1,0,1,0,0,0,0,1,0
0.71703399798322132,1375,1,1,1,0,1,0,0,0,0,0,1
0.74887869596273515,1375,1,1,1,0,0,1,1,0,0,0,0
0.63494449609760506,1375,1,1,1,0,0,1,0,1,0,0,0
0.79690926499943238,1375,1,1,1,0,0,1,0,0,1,0,0
0.76182317221106621,1375,1,1,1,0,0,1,0,0,0,1,0
0.79358919261030414,1375,1,1,1,0,0,1,0,0,0,0,1
0.80169631256995866,1375,1,1,1,0,0,0,1,1,0,0,0
0.77626543329621633,1375,1,1,1,0,0,0,1,0,1,0,0
0.74571707537692489,1375,1,1,1,0,0,0,1,0,0,1,0
0.76970230368032111,1375,1,1,1,0,0,0,1,0,0,0,1
0.58278359586372408,1375,1,1,1,0,0,0,0,1,1,0,0
0.72633548596654907,1375,1,1,1,0,0,0,0,1,0,1,0
0.560926028978739,1375,1,1,1,0,0,0,0,1,0,0,1
0.72091822241060288,1375,1,1,1,0,0,0,0,0,1,1,0
0.7400507991835914,1375,1,1,1,0,0,0,0,0,1,0,1
0.7419067841452206,1375,1,1,1,0,0,0,0,0,0,1,1
0.87553343254686011,1375,1,1,0,1,1,1,0,0,0,0,0
0.77609955634899219,1375,1,1,0,1,1,0,1,0,0,0,0
0.80778912528056523,1375,1,1,0,1,1,0,0,1,0,0,0
0.86852223667120998,1375,1,1,0,1,1,0,0,0,1,0,0
0.82389255148550666,1375,1,1,0,1,1,0,0,0,0,1,0
0.85735886421326446,1375,1,1,0,1,1,0,0,0,0,0,1
0.78482281299396883,1375,1,1,0,1,0,1,1,0,0,0,0
0.84097913204007879,1375,1,1,0,1,0,1,0,1,0,0,0
0.88975097936294123,1375,1,1,0,1,0,1,0,0,1,0,0
0.86555122602934087,1375,1,1,0,1,0,1,0,0,0,1,0
0.88363367107599533,1375,1,1,0,1,0,1,0,0,0,0,1
0.71908886761075075,1375,1,1,0,1,0,0,1,1,0,0,0
0.75689983981839648,1375,1,1,0,1,0,0,1,0,1,0,0
0.50983294806083435,1375,1,1,0,1,0,0,1,0,0,1,0
0.72317140532355251,1375,1,1,0,1,0,0,1,0,0,0,1
0.81914664662878522,1375,1,1,0,1,0,0,0,1,1,0,0
0.82846627803725492,1375,1,1,0,1,0,0,0,1,0,1,0
0.80766773502608924,1375,1,1,0,1,0,0,0,1,0,0,1
0.84837866630680991,1375,1,1,0,1,0,0,0,0,1,1,0
0.87386230847874502,1375,1,1,0,1,0,0,0,0,1,0,1
0.84269107568624657,1375,1,1,0,1,0,0,0,0,0,1,1
0.77210325876156849,1375,1,1,0,0,1,1,1,0,0,0,0
0.58940615746431668,1375,1,1,0,0,1,1,0,1,0,0,0
0.7537764425429091,1375,1,1,0,0,1,1,0,0,1,0,0
0.70549549875484108,1375,1,1,0,0,1,1,0,0,0,1,0
0.75130318833416354,1375,1,1,0,0,1,1,0,0,0,0,1
0.82848942936959025,1375,1,1,0,0,1,0,1,1,0,0,0
0.80312202978280267,1375,1,1,0,0,1,0,1,0,1,0,0
0.77432229199867553,1375,1,1,0,0,1,0,1,0,0,1,0
0.79996575733344533,1375,1,1,0,0,1,0,1,0,0,0,1
0.59607146549425827,1375,1,1,0,0,1,0,0,1,1,0,0
0.71359373695603623,1375,1,1,0,0,1,0,0,1,0,1,0
0.57062300446477365,1375,1,1,0,0,1,0,0,1,0,0,1
0.67414788981179985,1375,1,1,0,0,1,0,0,0,1,1,0
0.71208160933912856,1375,1,1,0,0,1,0,0,0,1,0,1
0.70417205271579131,1375,1,1,0,0,1,0,0,0,0,1,1
0.76798909857875641,1375,1,1,0,0,0,1,1,1,0,0,0
0.74242420674890619,1375,1,1,0,0,0,1,1,0,1,0,0
0.70770879687584898,1375,1,1,0,0,0,1,1,0,0,1,0
0.73411059776765875,1375,1,1,0,0,0,1,1,0,0,0,1
0.63637574851131229,1375,1,1,0,0,0,1,0,1,1,0,0
0.74944359871455435,1375,1,1,0,0,0,1,0,1,0,1,0
0.63148593678807041,1375,1,1,0,0,0,1,0,1,0,0,1
0.76920712416030057,1375,1,1,0,0,0,1,0,0,1,1,0
0.79839459799721946,1375,1,1,0,0,0,1,0,0,1,0,1
0.78247590862116578,1375,1,1,0,0,0,1,0,0,0,1,1
0.79672901841089683,1375,1,1,0,0,0,0,1,1,1,0,0
0.8432032040126991,1375,1,1,0,0,0,0,1,1,0,1,0
0.79695587567969728,1375,1,1,0,0,0,0,1,1,0,0,1
0.74550478835359513,1375,1,1,0,0,0,0,1,0,1,1,0
0.76300049274810811,1375,1,1,0,0,0,0,1,0,1,0,1
0.75798044134845222,1375,1,1,0,0,0,0,1,0,0,1,1
0.73489700478779418,1375,1,1,0,0,0,0,0,1,1,1,0
0.56031245423535125,1375,1,1,0,0,0,0,0,1,1,0,1
0.75409590876121224,1375,1,1,0,0,0,0,0,1,0,1,1
0.74966132814872655,1375,1,1,0,0,0,0,0,0,1,1,1
0.87022081482450442,1375,1,0,1,1,1,1,0,0,0,0,0
0.774284472689867,1375,1,0,1,1,1,0,1,0,0,0,0
0.80193129544500918,1375,1,0,1,1,1,0,0,1,0,0,0
0.86398831953442912,1375,1,0,1,1,1,0,0,0,1,0,0
0.81884915446935436,1375,1,0,1,1,1,0,0,0,0,1,0
0.85214528941976242,1375,1,0,1,1,1,0,0,0,0,0,1
0.77388114997479152,1375,1,0,1,1,0,1,1,0,0,0,0
0.83380148597667869,1375,1,0,1,1,0,1,0,1,0,0,0
0.88479634726970557,1375,1,0,1,1,0,1,0,0,1,0,0
0.86037741151161296,1375,1,0,1,1,0,1,0,0,0,1,0
0.87782676645276525,1375,1,0,1,1,0,1,0,0,0,0,1
0.71437992588414367,1375,1,0,1,1,0,0,1,1,0,0,0
0.7504325868144206,1375,1,0,1,1,0,0,1,0,1,0,0
0.50112642212768199,1375,1,0,1,1,0,0,1,0,0,1,0
0.71742111710620682,1375,1,0,1,1,0,0,1,0,0,0,1
0.81206954936976283,1375,1,0,1,1,0,0,0,1,1,0,0
0.82207396274291133,1375,1,0,1,1,0,0,0,1,0,1,0
0.79963894890522247,1375,1,0,1,1,0,0,0,1,0,0,1
0.84303642273831436,1375,1,0,1,1,0,0,0,0,1,1,0
0.86806865731453697,1375,1,0,1,1,0,0,0,0,1,0,1
0.8371518997896682,1375,1,0,1,1,0,0,0,0,0,1,1
0.77315094531207862,1375,1,0,1,0,1,1,1,0,0,0,0
0.55707829112136853,1375,1,0,1,0,1,1,0,1,0,0,0
0.74303326883368015,1375,1,0,1,0,1,1,0,0,1,0,0
0.69546059057951548,1375,1,0,1,0,1,1,0,0,0,1,0
0.74250033585837094,1375,1,0,1,0,1,1,0,0,0,0,1
0.83363445912810907,1375,1,0,1,0,1,0,1,1,0,0,0
0.80818393532133126,1375,1,0,1,0,1,0,1,0,1,0,0
0.78311130589327782,1375,1,0,1,0,1,0,1,0,0,1,0
0.80587935887098594,1375,1,0,1,0,1,0,1,0,0,0,1
0.58784157155545103,1375,1,0,1,0,1,0,0,1,1,0,0
0.71654739572963144,1375,1,0,1,0,1,0,0,1,0,1,0
0.57046819906857438,1375,1,0,1,0,1,0,0,1,0,0,1
0.67311748289086903,1375,1,0,1,0,1,0,0,0,1,1,0
0.71412417009697238,1375,1,0,1,0,1,0,0,0,1,0,1
0.70658759058759446,1375,1,0,1,0,1,0,0,0,0,1,1
0.76744128113525845,1375,1,0,1,0,0,1,1,1,0,0,0
0.73736959707487693,1375,1,0,1,0,0,1,1,0,1,0,0
0.70241588167659397,1375,1,0,1,0,0,1,1,0,0,1,0
0.73011845483560844,1375,1,0,1,0,0,1,1,0,0,0,1
0.59962225337102992,1375,1,0,1,0,0,1,0,1,1,0,0
0.73957391165574893,1375,1,0,1,0,0,1,0,1,0,1,0
0.59869006027601512,1375,1,0,1,0,0,1,0,1,0,0,1
0.75964538433730577,1375,1,0,1,0,0,1,0,0,1,1,0
0.78708605019193245,1375,1,0,1,0,0,1,0,0,1,0,1
0.77557184015156755,1375,1,0,1,0,0,1,0,0,0,1,1
0.80075159076676483,1375,1,0,1,0,0,0,1,1,1,0,0
0.85013154916727862,1375,1,0,1,0,0,0,1,1,0,1,0
0.80165181282613596,1375,1,0,1,0,0,0,1,1,0,0,1
0.75131064978960982,1375,1,0,1,0,0,0,1,0,1,1,0
0.76737750174825325,1375,1,0,1,0,0,0,1,0,1,0,1
0.76471852434257459,1375,1,0,1,0,0,0,1,0,0,1,1
0.73174248413996823,1375,1,0,1,0,0,0,0,1,1,1,0
0.53594455210075354,1375,1,0,1,0,0,0,0,1,1,0,1
0.75367918150585345,1375,1,0,1,0,0,0,0,1,0,1,1
0.74603078958314828,1375,1,0,1,0,0,0,0,0,1,1,1
0.77467291556513684,1375,1,0,0,1,1,1,1,0,0,0,0
0.82207481477697719,1375,1,0,0,1,1,1,0,1,0,0,0
0.87403209359461076,1375,1,0,0,1,1,1,0,0,1,0,0
0.84357720413563553,1375,1,0,0,1,1,1,0,0,0,1,0
0.86607985142119692,1375,1,0,0,1,1,1,0,0,0,0,1
0.76412454410240382,1375,1,0,0,1,1,0,1,1,0,0,0
0.76928423461397721,1375,1,0,0,1,1,0,1,0,1,0,0
0.55563314651257889,1375,1,0,0,1,1,0,1,0,0,1,0
0.74246243301616355,1375,1,0,0,1,1,0,1,0,0,0,1
0.80340165111344031,1375,1,0,0,1,1,0,0,1,1,0,0
0.80546024678297701,1375,1,0,0,1,1,0,0,1,0,1,0
0.78804813960169307,1375,1,0,0,1,1,0,0,1,0,0,1
0.82379123160391343,1375,1,0,0,1,1,0,0,0,1,1,0
0.8561755263640769,1375,1,0,0,1,1,0,0,0,1,0,1
0.81789503704621536,1375,1,0,0,1,1,0,0,0,0,1,1
0.70736943864962987,1375,1,0,0,1,0,1,1,1,0,0,0
0.77071818352666255,1375,1,0,0,1,0,1,1,0,1,0,0
0.61740234573974195,1375,1,0,0,1,0,1,1,0,0,1,0
0.74889732751988014,1375,1,0,0,1,0,1,1,0,0,0,1
0.83654955112416962,1375,1,0,0,1,0,1,0,1,1,0,0
0.85097050481520942,1375,1,0,0,1,0,1,0,1,0,1,0
0.83029612370084149,1375,1,0,0,1,0,1,0,1,0,0,1
0.86474991499664522,1375,1,0,0,1,0,1,0,0,1,1,0
0.88249750654745762,1375,1,0,0,1,0,1,0,0,1,0,1
0.86041131852624086,1375,1,0,0,1,0,1,0,0,0,1,1
0.70910390601234519,1375,1,0,0,1,0,0,1,1,1,0,0
0.66910005388865801,1375,1,0,0,1,0,0,1,1,0,1,0
0.65421923683599015,1375,1,0,0,1,0,0,1,1,0,0,1
0.51536167373947106,1375,1,0,0,1,0,0,1,0,1,1,0
0.71026764204746484,1375,1,0,0,1,0,0,1,0,1,0,1
0.46477377248883794,1375,1,0,0,1,0,0,1,0,0,1,1
0.82768063524896029,1375,1,0,0,1,0,0,0,1,1,1,0
0.80239644973434376,1375,1,0,0,1,0,0,0,1,1,0,1
0.82436477223338966,1375,1,0,0,1,0,0,0,1,0,1,1
0.84228842956102123,1375,1,0,0,1,0,0,0,0,1,1,1
0.7991917843363695,1375,1,0,0,0,1,1,1,1,0,0,0
0.76545012323574146,1375,1,0,0,0,1,1,1,0,1,0,0
0.72622344204974187,1375,1,0,0,0,1,1,1,0,0,1,0
0.76128455779462623,1375,1,0,0,0,1,1,1,0,0,0,1
0.54953596650942416,1375,1,0,0,0,1,1,0,1,1,0,0
0.70436448642344074,1375,1,0,0,0,1,1,0,1,0,1,0
0.54251898344181237,1375,1,0,0,0,1,1,0,1,0,0,1
0.70290931403943813,1375,1,0,0,0,1,1,0,0,1,1,0
0.73969652831232846,1375,1,0,0,0,1,1,0,0,1,0,1
0.73101996233941025,1375,1,0,0,0,1,1,0,0,0,1,1
0.82818400481991272,1375,1,0,0,0,1,0,1,1,1,0,0
0.86857430182358264,1375,1,0,0,0,1,0,1,1,0,1,0
0.83101596637579378,1375,1,0,0,0,1,0,1,1,0,0,1
0.77980713769027776,1375,1,0,0,0,1,0,1,0,1,1,0
0.79928104456854709,1375,1,0,0,0,1,0,1,0,1,0,1
0.78904434545333124,1375,1,0,0,0,1,0,1,0,0,1,1
0.72329474830300633,1375,1,0,0,0,1,0,0,1,1,1,0
0.56013778559901473,1375,1,0,0,0,1,0,0,1,1,0,1
0.74603354221560425,1375,1,0,0,0,1,0,0,1,0,1,1
0.71239954382726778,1375,1,0,0,0,1,0,0,0,1,1,1
0.76194916398596635,1375,1,0,0,0,0,1,1,1,1,0,0
0.8279779550838251,1375,1,0,0,0,0,1,1,1,0,1,0
0.76116583576618058,1375,1,0,0,0,0,1,1,1,0,0,1
0.70488206265925113,1375,1,0,0,0,0,1,1,0,1,1,0
0.72183090990916543,1375,1,0,0,0,0,1,1,0,1,0,1
0.72917688980974549,1375,1,0,0,0,0,1,1,0,0,1,1
0.74715911964272952,1375,1,0,0,0,0,1,0,1,1,1,0
0.59797203628755047,1375,1,0,0,0,0,1,0,1,1,0,1
0.76834052490323412,1375,1,0,0,0,0,1,0,1,0,1,1
0.78154345107848455,1375,1,0,0,0,0,1,0,0,1,1,1
0.84513152022236171,1375,1,0,0,0,0,0,1,1,1,1,0
0.79605993056503777,1375,1,0,0,0,0,0,1,1,1,0,1
0.85720384872860633,1375,1,0,0,0,0,0,1,1,0,1,1
0.76333122620432159,1375,1,0,0,0,0,0,1,0,1,1,1
0.75965419281758739,1375,1,0,0,0,0,0,0,1,1,1,1
0.85742521488533785,1375,0,1,1,1,1,1,0,0,0,0,0
0.7754193250846374,1375,0,1,1,1,1,0,1,0,0,0,0
0.73368138502830282,1375,0,1,1,1,1,0,0,1,0,0,0
0.84704256153333446,1375,0,1,1,1,1,0,0,0,1,0,0
0.75695026884150762,1375,0,1,1,1,1,0,0,0,0,1,0
0.82906353137260869,1375,0,1,1,1,1,0,0,0,0,0,1
0.75110617066544383,1375,0,1,1,1,0,1,1,0,0,0,0
0.7885302261246685,1375,0,1,1,1,0,1,0,1,0,0,0
0.87805844761018359,1375,0,1,1,1,0,1,0,0,1,0,0
0.82730403691393539,1375,0,1,1,1,0,1,0,0,0,1,0
0.86774492574786888,1375,0,1,1,1,0,1,0,0,0,0,1
0.73798872455019693,1375,0,1,1,1,0,0,1,1,0,0,0
0.74118971622096896,1375,0,1,1,1,0,0,1,0,1,0,0
0.54188219597447274,1375,0,1,1,1,0,0,1,0,0,1,0
0.71277595405037231,1375,0,1,1,1,0,0,1,0,0,0,1
0.74573634384232235,1375,0,1,1,1,0,0,0,1,1,0,0
0.75451383074192213,1375,0,1,1,1,0,0,0,1,0,1,0
0.7259617051769095,1375,0,1,1,1,0,0,0,1,0,0,1
0.79638850789488091,1375,0,1,1,1,0,0,0,0,1,1,0
0.85120439195435138,1375,0,1,1,1,0,0,0,0,1,0,1
0.79449688620840331,1375,0,1,1,1,0,0,0,0,0,1,1
0.82882150844879099,1375,0,1,1,0,1,1,1,0,0,0,0
0.46967786506052622,1375,0,1,1,0,1,1,0,1,0,0,0
0.60195957543947165,1375,0,1,1,0,1,1,0,0,1,0,0
0.64247906584270564,1375,0,1,1,0,1,1,0,0,0,1,0
0.68079399564953069,1375,0,1,1,0,1,1,0,0,0,0,1
0.86320408786691361,1375,0,1,1,0,1,0,1,1,0,0,0
0.85199280405276012,1375,0,1,1,0,1,0,1,0,1,0,0
0.83157610350013345,1375,0,1,1,0,1,0,1,0,0,1,0
0.85422335701369001,1375,0,1,1,0,1,0,1,0,0,0,1
0.61540340942379457,1375,0,1,1,0,1,0,0,1,1,0,0
0.74598172693530407,1375,0,1,1,0,1,0,0,1,0,1,0
0.62539318964593127,1375,0,1,1,0,1,0,0,1,0,0,1
0.64739046229520358,1375,0,1,1,0,1,0,0,0,1,1,0
0.64874585205411839,1375,0,1,1,0,1,0,0,0,1,0,1
0.70178206900493834,1375,0,1,1,0,1,0,0,0,0,1,1
0.82125089648785898,1375,0,1,1,0,0,1,1,1,0,0,0
0.80511495078190076,1375,0,1,1,0,0,1,1,0,1,0,0
0.7873370204323481,1375,0,1,1,0,0,1,1,0,0,1,0
0.80924661489008054,1375,0,1,1,0,0,1,1,0,0,0,1
0.4984706923793274,1375,0,1,1,0,0,1,0,1,1,0,0
0.73457830873189101,1375,0,1,1,0,0,1,0,1,0,1,0
0.54479612730407001,1375,0,1,1,0,0,1,0,1,0,0,1
0.72466279153970181,1375,0,1,1,0,0,1,0,0,1,1,0
0.77186306538447425,1375,0,1,1,0,0,1,0,0,1,0,1
0.75687089346325109,1375,0,1,1,0,0,1,0,0,0,1,1
