"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Steve Finley","Giants","41","44","55","56","44","27","11","5","1","1","8","1","0","0","0","0","0","0","56","0","0","0","0","77","148","225","55.4 %","25.0 %","19.6 %","3.6 %","19.6 %","76.8 %","54"
"Chris Roberson","Phillies","26","5","5","5","4","3","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","7","12","19","40.0 %","60.0 %","0.0 %","20.0 %","20.0 %","60.0 %","3577"
"Brad Hawpe","Rockies","27","62","82","82","68","46","19","3","0","0","28","0","0","0","0","0","0","0","82","0","0","0","0","103","179","282","48.8 %","25.6 %","25.6 %","4.9 %","35.4 %","59.8 %","1885"
"Scott Spiezio","Cardinals","33","32","41","41","33","22","8","2","1","1","17","0","0","0","0","0","0","0","41","0","0","0","0","56","89","145","61.0 %","19.5 %","19.5 %","7.3 %","43.9 %","48.8 %","37"
"Austin Kearns","- - -","26","62","79","79","65","42","22","0","1","1","22","0","0","0","0","0","0","0","79","0","0","0","0","104","167","271","43.0 %","32.9 %","24.1 %","3.8 %","41.8 %","54.4 %","332"
"Bill Hall","Brewers","26","59","71","72","56","31","21","2","2","2","11","1","0","0","0","0","0","0","72","0","0","0","0","91","164","255","47.2 %","31.9 %","20.8 %","4.2 %","43.1 %","52.8 %","1605"
"Jeremy Brown","Athletics","26","3","4","4","3","1","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","7","13","20","75.0 %","25.0 %","0.0 %","0.0 %","25.0 %","75.0 %","4512"
"Gary Matthews Jr.","Rangers","31","75","99","99","78","47","25","3","3","3","21","0","0","0","0","0","0","0","99","0","0","0","0","134","225","359","38.4 %","31.3 %","30.3 %","2.0 %","31.3 %","66.7 %","153"
"Olmedo Saenz","Dodgers","35","23","26","26","21","12","9","0","0","0","12","0","0","0","0","0","0","0","26","0","0","0","0","28","52","80","50.0 %","26.9 %","23.1 %","3.9 %","30.8 %","65.4 %","937"
"Russell Martin","Dodgers","23","58","71","72","58","38","16","3","1","1","26","1","0","0","0","0","0","0","72","0","0","0","0","88","170","258","33.3 %","37.5 %","29.2 %","9.7 %","40.3 %","50.0 %","4616"
"Jason Ellison","Giants","28","7","7","7","5","2","2","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","9","19","28","28.6 %","57.1 %","14.3 %","14.3 %","28.6 %","57.1 %","1704"
"Ross Gload","White Sox","30","27","30","30","26","21","5","0","0","0","5","0","0","0","0","0","0","0","30","0","0","0","0","35","79","114","33.3 %","30.0 %","36.7 %","0.0 %","53.3 %","46.7 %","1538"
"Jermaine Dye","White Sox","32","64","86","87","67","46","13","2","6","6","28","1","0","0","0","0","0","0","87","0","0","0","0","111","217","328","41.4 %","33.3 %","25.3 %","9.2 %","29.9 %","60.9 %","911"
"Gerald Laird","Rangers","26","29","35","35","29","20","9","0","0","0","5","0","0","0","0","0","0","0","35","0","0","0","0","32","79","111","42.9 %","37.1 %","20.0 %","5.7 %","42.9 %","51.4 %","1698"
"Matt Holliday","Rockies","26","84","104","104","82","55","21","2","4","4","34","0","0","0","0","0","0","0","104","0","0","0","0","92","238","330","32.7 %","31.7 %","35.6 %","12.5 %","34.6 %","52.9 %","1873"
"Chris Iannetta","Rockies","23","11","14","14","11","8","2","0","1","1","4","0","0","0","0","0","0","0","14","0","0","0","0","18","34","52","21.4 %","50.0 %","28.6 %","21.4 %","21.4 %","57.1 %","8267"
"Jason Bay","Pirates","27","55","66","66","56","47","7","0","2","2","16","0","0","0","0","0","0","0","66","0","0","0","0","79","148","227","65.2 %","30.3 %","4.6 %","1.5 %","54.6 %","43.9 %","1717"
"Shannon Stewart","Twins","32","18","22","22","20","19","1","0","0","0","6","0","0","0","0","0","0","0","22","0","0","0","0","25","52","77","22.7 %","45.5 %","31.8 %","13.6 %","54.6 %","31.8 %","1322"
"Jose Guillen","Nationals","30","20","27","28","20","10","7","1","2","2","10","1","0","0","0","0","0","0","28","0","0","0","0","32","66","98","50.0 %","17.9 %","32.1 %","7.1 %","35.7 %","57.1 %","57"
"Jeff DaVanon","Diamondbacks","32","30","36","36","29","19","9","1","0","0","9","0","0","0","0","0","0","0","36","0","0","0","0","42","65","107","22.2 %","27.8 %","50.0 %","13.9 %","38.9 %","47.2 %","1440"
"Jose Valentin","Mets","36","43","49","49","39","23","16","0","0","0","10","0","0","0","0","0","0","0","49","0","0","0","0","64","107","171","59.2 %","24.5 %","16.3 %","2.0 %","34.7 %","63.3 %","256"
"Marlon Anderson","- - -","32","42","52","52","41","27","11","2","1","1","9","0","0","0","0","0","0","0","52","0","0","0","0","63","131","194","46.2 %","36.5 %","17.3 %","11.5 %","34.6 %","53.9 %","947"
"Hanley Ramirez","Marlins","22","74","104","104","80","49","22","8","1","1","17","0","0","1","0","0","0","0","104","0","0","0","0","122","243","365","38.5 %","30.8 %","30.8 %","6.7 %","39.4 %","53.9 %","8001"
"Emil Brown","Royals","31","61","80","81","64","39","24","0","1","1","23","1","0","0","0","0","0","0","81","0","0","0","0","87","178","265","39.5 %","33.3 %","27.2 %","3.7 %","33.3 %","63.0 %","1197"
"Jake Peavy","Padres","25","4","5","5","3","1","1","0","1","1","4","0","0","0","0","0","0","0","5","0","0","0","0","2","10","12","60.0 %","20.0 %","20.0 %","0.0 %","60.0 %","40.0 %","1051"
"Chase Utley","Phillies","27","78","102","103","82","58","19","2","3","3","31","1","0","0","0","0","0","0","103","0","0","0","0","116","241","357","49.5 %","29.1 %","21.4 %","1.0 %","44.7 %","54.4 %","1679"
"Jay Gibbons","Orioles","29","36","47","47","38","25","13","0","0","0","13","0","0","0","0","0","0","0","47","0","0","0","0","53","97","150","38.3 %","42.6 %","19.2 %","4.3 %","25.5 %","70.2 %","141"
"David Ross","Reds","29","27","29","29","23","14","9","0","0","0","8","0","0","0","0","0","0","0","29","0","0","0","0","38","66","104","51.7 %","34.5 %","13.8 %","6.9 %","34.5 %","58.6 %","1551"
"Matt Cain","Giants","21","6","7","7","6","5","1","0","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","9","11","20","28.6 %","14.3 %","57.1 %","14.3 %","71.4 %","14.3 %","4732"
"Mark Teixeira","Rangers","26","74","98","100","77","47","27","0","3","3","28","2","0","0","0","0","0","0","100","0","0","0","0","126","201","327","62.0 %","28.0 %","10.0 %","2.0 %","34.0 %","64.0 %","1281"
"Tim Salmon","Angels","37","27","34","34","27","20","5","1","1","1","10","0","0","0","0","0","0","0","34","0","0","0","0","45","73","118","38.2 %","32.4 %","29.4 %","8.8 %","44.1 %","47.1 %","32"
"Todd Helton","Rockies","32","81","114","115","92","63","27","1","1","1","28","1","0","0","0","0","0","0","115","0","0","0","0","134","285","419","41.7 %","28.7 %","29.6 %","4.4 %","47.0 %","48.7 %","432"
"Sandy Alomar Jr.","- - -","40","15","20","20","17","14","3","0","0","0","9","0","0","0","0","0","0","0","20","0","0","0","0","20","45","65","55.0 %","30.0 %","15.0 %","5.0 %","50.0 %","45.0 %","221"
"Carlos Delgado","Mets","34","61","73","74","55","34","15","2","4","4","24","1","0","0","0","0","0","0","74","0","0","0","0","75","142","217","46.0 %","27.0 %","27.0 %","0.0 %","39.2 %","60.8 %","1297"
"Rocco Baldelli","Devil Rays","24","37","46","46","33","19","9","2","3","3","13","0","0","0","0","0","0","0","46","0","0","0","0","43","83","126","43.5 %","39.1 %","17.4 %","0.0 %","45.7 %","54.4 %","1656"
"Ramon Martinez","Dodgers","33","23","30","30","26","23","3","0","0","0","14","0","0","0","0","0","0","0","30","0","0","0","0","33","69","102","26.7 %","40.0 %","33.3 %","16.7 %","56.7 %","26.7 %","1120"
"Albert Pujols","Cardinals","26","64","88","88","67","44","18","1","4","4","28","0","0","0","0","0","0","0","88","0","0","0","0","110","197","307","43.2 %","39.8 %","17.1 %","2.3 %","38.6 %","59.1 %","1177"
"Nick Swisher","Athletics","25","61","79","79","62","45","13","1","3","3","20","0","0","0","0","0","0","0","79","0","0","0","0","85","176","261","70.9 %","19.0 %","10.1 %","3.8 %","35.4 %","60.8 %","4599"
"Reed Johnson","Blue Jays","29","57","73","73","59","43","14","2","0","0","13","0","0","0","0","0","0","0","73","0","0","0","0","70","182","252","41.1 %","27.4 %","31.5 %","6.9 %","53.4 %","39.7 %","1702"
"David Ortiz","Red Sox","30","60","73","74","57","37","17","1","2","2","30","1","0","0","0","0","0","0","74","0","0","0","0","102","161","263","46.0 %","21.6 %","32.4 %","1.4 %","36.5 %","62.2 %","745"
"Chris Gomez","Orioles","35","21","25","25","21","17","4","0","0","0","6","0","0","0","0","0","0","0","25","0","0","0","0","31","59","90","52.0 %","24.0 %","24.0 %","8.0 %","36.0 %","56.0 %","1208"
"Ryan Zimmerman","Nationals","21","83","106","106","79","45","29","2","3","3","37","0","0","0","0","0","0","0","106","0","0","0","0","136","265","401","42.5 %","35.9 %","21.7 %","3.8 %","37.7 %","58.5 %","4220"
"Mike Rouse","Athletics","26","3","6","6","5","4","1","0","0","0","2","0","0","0","0","0","0","0","6","0","0","0","0","7","14","21","50.0 %","16.7 %","33.3 %","16.7 %","66.7 %","16.7 %","1893"
"Michael Morse","Mariners","24","5","6","6","5","4","1","0","0","0","2","0","0","0","0","0","0","0","6","0","0","0","0","10","15","25","16.7 %","33.3 %","50.0 %","0.0 %","16.7 %","83.3 %","3035"
"Andre Ethier","Dodgers","24","57","72","72","57","42","10","5","0","0","12","0","0","0","0","0","0","0","72","0","0","0","0","65","158","223","37.5 %","40.3 %","22.2 %","8.3 %","40.3 %","51.4 %","6265"
"Dan Johnson","Athletics","26","33","38","38","29","19","8","1","1","1","12","0","0","0","0","0","0","0","38","0","0","0","0","49","83","132","47.4 %","36.8 %","15.8 %","5.3 %","31.6 %","63.2 %","2167"
"David Dellucci","Phillies","32","33","39","39","31","25","3","2","1","1","2","0","0","0","0","0","0","0","39","0","0","0","0","53","77","130","46.2 %","35.9 %","18.0 %","7.7 %","33.3 %","59.0 %","1402"
"Matt Stairs","- - -","38","40","46","46","38","30","8","0","0","0","12","0","0","0","0","0","0","0","46","0","0","0","0","67","110","177","39.1 %","37.0 %","23.9 %","4.4 %","28.3 %","67.4 %","1384"
"Brian McCann","Braves","22","65","84","86","68","50","16","0","2","2","25","2","0","0","0","0","0","0","86","0","0","0","0","101","188","289","50.0 %","22.1 %","27.9 %","3.5 %","37.2 %","59.3 %","4810"
"Raul Ibanez","Mariners","34","77","99","99","76","53","18","2","3","3","29","0","0","0","0","0","0","0","99","0","0","0","0","127","245","372","45.5 %","27.3 %","27.3 %","6.1 %","33.3 %","60.6 %","607"
"Jeremy Hermida","Marlins","22","40","47","47","36","22","13","1","0","0","6","0","0","0","0","0","0","0","47","0","0","0","0","61","112","173","36.2 %","51.1 %","12.8 %","8.5 %","36.2 %","55.3 %","7208"
"Rickie Weeks","Brewers","23","48","54","54","43","31","11","1","0","0","12","0","0","0","0","0","0","0","54","0","0","0","0","62","127","189","33.3 %","40.7 %","25.9 %","9.3 %","33.3 %","57.4 %","1849"
"Travis Hafner","Indians","29","54","71","73","54","37","12","0","5","5","25","2","0","0","0","0","0","0","73","0","0","0","0","100","174","274","35.6 %","35.6 %","28.8 %","0.0 %","31.5 %","68.5 %","1573"
"Juan Castro","- - -","34","36","46","46","37","30","4","3","0","0","15","0","0","0","0","0","0","0","46","0","0","0","0","45","91","136","23.9 %","34.8 %","41.3 %","6.5 %","58.7 %","34.8 %","315"
"Jose Lopez","Mariners","22","80","96","96","75","55","15","4","1","1","31","0","0","0","0","0","0","0","96","0","0","0","0","100","227","327","33.3 %","31.3 %","35.4 %","7.3 %","54.2 %","38.5 %","3114"
"David Wright","Mets","23","76","91","93","75","60","12","2","1","1","26","2","0","0","0","0","0","0","93","0","0","0","0","105","230","335","39.8 %","29.0 %","31.2 %","6.5 %","58.1 %","35.5 %","3787"
"Ryan Howard","Phillies","26","75","88","88","70","56","11","0","3","3","27","0","0","0","0","0","0","0","88","0","0","0","0","113","197","310","48.9 %","34.1 %","17.1 %","3.4 %","33.0 %","63.6 %","2154"
"Ryan Theriot","Cubs","26","22","29","29","21","13","5","2","1","1","5","0","0","0","0","0","0","0","29","0","0","0","0","30","66","96","27.6 %","44.8 %","27.6 %","10.3 %","41.4 %","48.3 %","3811"
"Joe Inglett","Indians","28","31","37","37","30","24","5","1","0","0","9","0","0","0","0","0","0","0","37","0","0","0","0","50","88","138","24.3 %","35.1 %","40.5 %","10.8 %","54.1 %","35.1 %","7254"
"Ramon Hernandez","Orioles","30","61","78","78","61","44","15","1","1","1","25","0","0","0","0","0","0","0","78","0","0","0","0","89","195","284","39.7 %","35.9 %","24.4 %","9.0 %","44.9 %","46.2 %","918"
"Doug Mientkiewicz","Royals","32","42","57","58","46","33","13","0","0","0","12","1","0","0","0","0","0","0","58","0","0","0","0","72","121","193","50.0 %","32.8 %","17.2 %","8.6 %","25.9 %","65.5 %","741"
"Adrian Gonzalez","Padres","24","79","105","105","83","63","18","0","2","2","22","0","0","0","0","0","0","0","105","0","0","0","0","136","244","380","26.7 %","31.4 %","41.9 %","6.7 %","45.7 %","47.6 %","1908"
"Ray Durham","Giants","34","59","72","72","54","34","17","2","1","1","15","0","0","0","0","0","0","0","72","0","0","0","0","70","150","220","41.7 %","33.3 %","25.0 %","5.6 %","41.7 %","52.8 %","230"
"Mike Rivera","Brewers","29","16","16","17","13","8","5","0","0","0","6","1","0","0","0","0","0","0","17","0","0","0","0","18","37","55","35.3 %","23.5 %","41.2 %","23.5 %","29.4 %","47.1 %","493"
"Reggie Sanders","Royals","38","34","43","44","34","22","12","0","0","0","17","1","0","0","0","0","0","0","44","0","0","0","0","53","89","142","38.6 %","43.2 %","18.2 %","2.3 %","36.4 %","61.4 %","1129"
"Eric Chavez","Athletics","28","61","67","69","52","35","14","1","2","2","16","2","0","0","0","0","0","0","69","0","0","0","0","77","149","226","40.6 %","31.9 %","27.5 %","2.9 %","52.2 %","44.9 %","906"
"Nick Green","- - -","27","11","15","15","12","9","3","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","16","35","51","60.0 %","13.3 %","26.7 %","0.0 %","33.3 %","66.7 %","1502"
"Luis Terrero","Orioles","26","5","5","5","4","3","1","0","0","0","3","0","0","0","0","0","0","0","5","0","0","0","0","2","12","14","80.0 %","20.0 %","0.0 %","20.0 %","20.0 %","60.0 %","1765"
"Elizardo Ramirez","Reds","23","5","5","5","4","3","1","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","6","10","16","40.0 %","40.0 %","20.0 %","20.0 %","40.0 %","40.0 %","1946"
"Jorge Piedra","Rockies","27","5","5","5","4","3","1","0","0","0","2","0","0","0","0","0","0","0","5","0","0","0","0","3","9","12","60.0 %","40.0 %","0.0 %","0.0 %","40.0 %","60.0 %","2211"
"Damian Miller","Brewers","36","44","52","53","41","27","14","0","0","0","13","1","0","0","0","0","0","0","53","0","0","0","0","52","112","164","30.2 %","35.9 %","34.0 %","5.7 %","54.7 %","39.6 %","65"
"Chipper Jones","Braves","34","52","66","66","50","32","17","0","1","1","17","0","0","0","0","0","0","0","66","0","0","0","0","65","130","195","34.9 %","39.4 %","25.8 %","0.0 %","42.4 %","57.6 %","97"
"Jacque Jones","Cubs","31","63","76","77","56","36","15","1","4","4","27","1","0","0","0","0","0","0","77","0","0","0","0","100","169","269","42.9 %","27.3 %","29.9 %","5.2 %","37.7 %","57.1 %","735"
"Mike Jacobs","Marlins","25","57","74","74","57","37","20","0","0","0","20","0","0","0","0","0","0","0","74","0","0","0","0","76","157","233","41.9 %","23.0 %","35.1 %","6.8 %","43.2 %","50.0 %","2231"
"Pedro Feliz","Giants","31","71","81","82","62","43","15","2","2","2","27","1","0","0","0","0","0","0","82","0","0","0","0","83","158","241","51.2 %","39.0 %","9.8 %","11.0 %","36.6 %","52.4 %","1112"
"Gary Sheffield","Yankees","37","18","21","21","16","12","3","0","1","1","7","0","0","0","0","0","0","0","21","0","0","0","0","31","48","79","57.1 %","38.1 %","4.8 %","4.8 %","28.6 %","66.7 %","114"
"Chad Tracy","Diamondbacks","26","74","99","100","79","60","18","0","1","1","25","1","0","0","0","0","0","0","100","0","0","0","0","117","229","346","41.0 %","37.0 %","22.0 %","4.0 %","51.0 %","45.0 %","1888"
"Jose Bautista","Pirates","25","31","35","37","28","18","9","1","0","0","9","2","0","0","0","0","0","0","37","0","0","0","0","42","79","121","43.2 %","32.4 %","24.3 %","10.8 %","29.7 %","59.5 %","1887"
"Ramon Castro","Mets","30","16","19","19","15","11","4","0","0","0","4","0","0","0","0","0","0","0","19","0","0","0","0","24","42","66","63.2 %","21.1 %","15.8 %","5.3 %","26.3 %","68.4 %","514"
"Mark DeRosa","Rangers","31","70","95","95","75","56","18","1","0","0","23","0","0","0","0","0","0","0","95","0","0","0","0","113","207","320","35.8 %","46.3 %","17.9 %","4.2 %","43.2 %","52.6 %","1392"
"Mike Cameron","Padres","33","57","70","71","53","35","13","5","0","0","19","1","0","0","0","0","0","0","71","0","0","0","0","100","158","258","49.3 %","28.2 %","22.5 %","4.2 %","26.8 %","69.0 %","1070"
"Frank Catalanotto","Blue Jays","32","61","75","75","57","38","18","0","1","1","23","0","0","0","0","0","0","0","75","0","0","0","0","82","192","274","24.0 %","32.0 %","44.0 %","8.0 %","41.3 %","50.7 %","1241"
"Alex Cintron","White Sox","27","44","56","56","46","40","5","1","0","0","18","0","0","0","0","0","0","0","56","0","0","0","0","48","128","176","32.1 %","41.1 %","26.8 %","14.3 %","41.1 %","44.6 %","50"
"Yorvit Torrealba","Rockies","27","18","22","22","16","9","6","1","0","0","11","0","0","0","0","0","0","0","22","0","0","0","0","26","47","73","40.9 %","36.4 %","22.7 %","4.6 %","40.9 %","54.6 %","1135"
"Jimmy Rollins","Phillies","27","85","116","117","84","47","31","4","2","2","21","1","0","0","0","0","0","0","117","0","0","0","0","138","258","396","55.6 %","27.4 %","17.1 %","5.1 %","27.4 %","67.5 %","971"
"Lance Niekro","Giants","27","20","28","28","22","17","4","1","0","0","13","0","0","1","0","0","0","0","28","0","0","0","0","34","76","110","50.0 %","39.3 %","10.7 %","14.3 %","32.1 %","53.6 %","1832"
"Tony Graffanino","- - -","34","57","74","74","54","33","18","1","2","2","23","0","0","0","0","0","0","0","74","0","0","0","0","99","187","286","29.7 %","31.1 %","39.2 %","5.4 %","35.1 %","59.5 %","235"
"Eliezer Alfonzo","Giants","27","33","41","41","32","23","9","0","0","0","11","0","0","0","0","0","0","0","41","0","0","0","0","33","89","122","61.0 %","26.8 %","12.2 %","12.2 %","43.9 %","43.9 %","2331"
"Derek Jeter","Yankees","32","83","115","115","91","70","20","1","0","0","29","0","0","0","0","0","0","0","115","0","0","0","0","142","244","386","21.7 %","27.8 %","50.4 %","1.7 %","38.3 %","60.0 %","826"
"Alex Escobar","Nationals","27","10","12","12","10","9","1","0","0","0","3","0","0","0","0","0","0","0","12","0","0","0","0","10","23","33","41.7 %","33.3 %","25.0 %","8.3 %","58.3 %","33.3 %","383"
"Khalil Greene","Padres","26","50","63","63","49","35","14","0","0","0","13","0","0","1","0","0","0","0","63","0","0","0","0","84","164","248","39.7 %","36.5 %","23.8 %","6.4 %","39.7 %","54.0 %","1826"
"Vernon Wells","Blue Jays","27","76","96","97","69","41","21","4","3","3","22","1","0","0","0","0","0","0","97","0","0","0","0","100","191","291","54.6 %","27.8 %","17.5 %","2.1 %","34.0 %","63.9 %","1326"
"Delmon Young","Devil Rays","20","20","27","27","21","16","4","1","0","0","2","0","0","0","0","0","0","0","27","0","0","0","0","20","49","69","11.1 %","59.3 %","29.6 %","11.1 %","40.7 %","48.2 %","2140"
"Fernando Tatis","Orioles","31","5","6","6","4","1","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","6","17","23","33.3 %","33.3 %","33.3 %","0.0 %","33.3 %","66.7 %","798"
"Livan Hernandez","- - -","31","6","6","6","4","1","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","6","12","18","50.0 %","33.3 %","16.7 %","16.7 %","33.3 %","50.0 %","1116"
"Wes Helms","Marlins","30","37","49","50","37","24","10","3","0","0","14","1","0","0","0","0","0","0","50","0","0","0","0","52","89","141","44.0 %","22.0 %","34.0 %","4.0 %","44.0 %","52.0 %","94"
"Vance Wilson","Tigers","33","23","24","25","20","16","4","0","0","0","4","1","0","0","0","0","0","0","25","0","0","0","0","25","67","92","36.0 %","36.0 %","28.0 %","0.0 %","32.0 %","68.0 %","903"
"Mike Napoli","Angels","24","23","25","25","20","16","4","0","0","0","6","0","0","0","0","0","0","0","25","0","0","0","0","44","67","111","48.0 %","28.0 %","24.0 %","4.0 %","48.0 %","48.0 %","3057"
"Manny Ramirez","Red Sox","34","59","79","79","61","43","18","0","0","0","17","0","0","0","0","0","0","0","79","0","0","0","0","101","166","267","45.6 %","31.7 %","22.8 %","3.8 %","29.1 %","67.1 %","210"
"Eric Munson","Astros","28","16","19","19","14","8","6","0","0","0","9","0","0","0","0","0","0","0","19","0","0","0","0","28","43","71","47.4 %","36.8 %","15.8 %","15.8 %","47.4 %","36.8 %","481"
"Ramon Santiago","Tigers","26","9","9","9","7","6","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","7","12","19","44.4 %","33.3 %","22.2 %","0.0 %","66.7 %","33.3 %","1417"
"Juan Encarnacion","Cardinals","30","75","95","95","70","50","13","4","3","3","24","0","0","0","0","0","0","0","95","0","0","0","0","109","218","327","36.8 %","36.8 %","26.3 %","5.3 %","44.2 %","50.5 %","320"
"Robinson Cano","Yankees","23","62","86","86","64","40","23","1","0","0","20","0","0","0","0","0","0","0","86","0","0","0","0","57","154","211","24.4 %","43.0 %","32.6 %","7.0 %","40.7 %","52.3 %","3269"
"Edgar Renteria","Braves","29","80","113","113","87","64","21","2","0","0","30","0","0","0","0","0","0","0","113","0","0","0","0","124","261","385","33.6 %","31.9 %","34.5 %","6.2 %","48.7 %","45.1 %","1178"
"Ryan Spilborghs","Rockies","26","21","28","28","20","15","2","1","2","2","8","0","0","0","0","0","0","0","28","0","0","0","0","35","56","91","17.9 %","35.7 %","46.4 %","10.7 %","39.3 %","50.0 %","4521"
"Matt Kemp","Dodgers","21","19","25","25","19","15","3","0","1","1","6","0","0","0","0","0","0","0","25","0","0","0","0","26","56","82","68.0 %","24.0 %","8.0 %","0.0 %","56.0 %","44.0 %","5631"
"Jeff Cirillo","Brewers","36","38","47","47","37","29","8","0","0","0","8","0","0","0","0","0","0","0","47","0","0","0","0","41","98","139","38.3 %","27.7 %","34.0 %","2.1 %","53.2 %","44.7 %","1073"
"Daryle Ward","- - -","31","19","22","22","16","11","4","0","1","1","6","0","0","0","0","0","0","0","22","0","0","0","0","34","57","91","36.4 %","45.5 %","18.2 %","0.0 %","31.8 %","68.2 %","579"
"Kelly Stinnett","- - -","36","10","11","11","9","8","1","0","0","0","4","0","0","0","0","0","0","0","11","0","0","0","0","13","23","36","54.6 %","27.3 %","18.2 %","18.2 %","54.6 %","27.3 %","356"
"Felipe Lopez","- - -","26","73","95","95","74","56","18","0","0","0","16","0","0","0","0","0","0","0","95","0","0","0","0","111","202","313","22.1 %","31.6 %","46.3 %","5.3 %","52.6 %","42.1 %","1311"
"Jeromy Burnitz","Pirates","37","28","37","37","28","21","6","0","1","1","12","0","0","0","0","0","0","0","37","0","0","0","0","37","72","109","64.9 %","27.0 %","8.1 %","8.1 %","46.0 %","46.0 %","867"
"John Rodriguez","Cardinals","28","23","24","25","19","14","4","1","0","0","6","1","0","0","0","0","0","0","25","0","0","0","0","29","59","88","44.0 %","36.0 %","20.0 %","20.0 %","40.0 %","40.0 %","2338"
"Ryan Langerhans","Braves","26","38","46","46","34","24","8","1","1","1","9","0","0","0","0","0","0","0","46","0","0","0","0","50","99","149","47.8 %","37.0 %","15.2 %","17.4 %","34.8 %","47.8 %","98"
"Josh Bard","- - -","28","35","42","43","33","24","9","0","0","0","10","1","0","0","0","0","0","0","43","0","0","0","0","46","91","137","32.6 %","25.6 %","41.9 %","4.7 %","44.2 %","51.2 %","1578"
"Adam LaRoche","Braves","26","66","77","78","60","45","14","1","0","0","24","1","0","0","0","0","0","0","78","0","0","0","0","105","173","278","37.2 %","42.3 %","20.5 %","1.3 %","42.3 %","56.4 %","1904"
"Carlos Guillen","Tigers","30","73","93","93","70","49","19","2","0","0","20","0","0","0","0","0","0","0","93","0","0","0","0","111","216","327","43.0 %","21.5 %","35.5 %","10.8 %","44.1 %","45.2 %","1079"
"Tony Womack","- - -","36","7","8","8","6","4","2","0","0","0","3","0","0","0","0","0","0","0","8","0","0","0","0","14","27","41","37.5 %","25.0 %","37.5 %","12.5 %","37.5 %","50.0 %","78"
"Josh Fogg","Rockies","29","4","4","4","3","2","1","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","1","8","9","0.0 %","25.0 %","75.0 %","25.0 %","25.0 %","50.0 %","989"
"Jason Wood","Marlins","36","4","4","4","3","2","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","5","10","15","50.0 %","0.0 %","50.0 %","50.0 %","25.0 %","25.0 %","1999"
"Ian Snell","Pirates","24","4","4","4","3","2","1","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","3","7","10","25.0 %","0.0 %","75.0 %","25.0 %","25.0 %","50.0 %","2227"
"Danny Sandoval","Phillies","27","3","4","4","3","2","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","8","12","25.0 %","50.0 %","25.0 %","0.0 %","25.0 %","75.0 %","2344"
"Melvin Dorta","Nationals","24","4","4","4","3","2","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","9","9","50.0 %","0.0 %","50.0 %","0.0 %","75.0 %","25.0 %","2562"
"Chris Young","Diamondbacks","22","9","12","12","9","6","3","0","0","0","3","0","0","0","0","0","0","0","12","0","0","0","0","9","28","37","50.0 %","33.3 %","16.7 %","8.3 %","8.3 %","83.3 %","3882"
"Jeff Salazar","Rockies","25","6","8","8","6","4","2","0","0","0","3","0","0","0","0","0","0","0","8","0","0","0","0","9","17","26","37.5 %","37.5 %","25.0 %","25.0 %","37.5 %","37.5 %","4507"
"Stephen Drew","Diamondbacks","23","30","38","38","28","20","5","3","0","0","10","0","0","0","0","0","0","0","38","0","0","0","0","44","88","132","44.7 %","21.1 %","34.2 %","5.3 %","39.5 %","55.3 %","4251"
"Jose Vidro","Nationals","31","65","89","91","72","61","10","0","1","1","19","2","0","0","0","0","0","0","91","0","0","0","0","104","189","293","34.1 %","36.3 %","29.7 %","11.0 %","51.7 %","37.4 %","802"
"Alex Rios","Blue Jays","25","58","79","80","60","43","14","3","0","0","15","1","0","0","0","0","0","0","80","0","0","0","0","101","197","298","42.5 %","35.0 %","22.5 %","5.0 %","42.5 %","52.5 %","2090"
"Miguel Cairo","Yankees","32","26","31","31","22","13","7","2","0","0","11","0","0","0","0","0","0","0","31","0","0","0","0","38","63","101","41.9 %","32.3 %","25.8 %","6.5 %","38.7 %","54.8 %","1412"
"Brian Giles","Padres","35","71","96","96","73","54","18","0","1","1","31","0","0","0","0","0","0","0","96","0","0","0","0","98","180","278","32.3 %","33.3 %","34.4 %","7.3 %","38.5 %","54.2 %","990"
"Ryan Freel","Reds","30","59","74","74","54","36","15","2","1","1","6","0","0","0","0","0","0","0","74","0","0","0","0","86","174","260","28.4 %","36.5 %","35.1 %","6.8 %","44.6 %","48.7 %","1207"
