"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Ken Harvey","Royals","26","67","92","94","27","6","8","0","13","13","23","2","0","0","0","0","0","94","0","1","0","0","0","99","206","305","23.4 %","25.5 %","51.1 %","8.5 %","66.0 %","25.5 %","604"
"John Flaherty","Yankees","36","27","42","42","12","3","3","0","6","6","11","0","0","0","0","0","0","42","0","4","0","0","0","51","97","148","40.5 %","23.8 %","35.7 %","19.1 %","54.8 %","26.2 %","1206"
"Jose Guillen","Angels","28","98","158","161","42","5","10","1","26","26","57","3","0","0","0","0","0","161","0","18","0","0","0","163","324","487","23.6 %","33.5 %","42.9 %","15.7 %","49.7 %","34.6 %","57"
"Keith Ginter","Brewers","28","67","115","118","32","5","8","2","17","17","30","3","0","0","0","0","0","118","0","13","0","0","0","166","278","444","35.6 %","33.9 %","30.5 %","10.2 %","55.9 %","33.9 %","1500"
"Jose Valentin","White Sox","34","94","168","170","44","6","9","1","28","28","55","2","0","0","0","0","0","170","0","25","0","0","0","192","389","581","45.9 %","25.9 %","28.2 %","12.4 %","59.4 %","28.2 %","256"
"Matthew LeCroy","Twins","28","43","61","63","18","5","4","0","9","9","20","2","0","0","0","0","0","63","0","8","0","0","0","74","130","204","31.8 %","38.1 %","30.2 %","12.9 %","61.3 %","25.8 %","1456"
"Sean Casey","Reds","29","112","172","177","49","7","17","1","24","24","50","5","0","0","0","0","0","177","0","17","0","0","0","163","336","499","32.2 %","31.1 %","36.7 %","10.7 %","61.0 %","28.3 %","314"
"Aaron Rowand","White Sox","26","84","131","133","34","3","9","0","22","22","44","2","0","0","0","0","0","133","0","17","0","0","0","135","289","424","30.8 %","27.1 %","42.1 %","14.3 %","54.1 %","31.6 %","254"
"Jose Leon","Orioles","27","13","16","17","5","1","2","0","2","2","4","1","0","0","0","0","0","17","0","2","0","0","0","20","32","52","41.2 %","17.7 %","41.2 %","17.7 %","58.8 %","23.5 %","149"
"Jeff Bagwell","Astros","36","111","164","167","44","3","15","2","24","24","51","3","0","0","0","0","0","167","0","13","0","0","0","213","369","582","30.5 %","25.8 %","43.7 %","9.6 %","50.3 %","40.1 %","547"
"Moises Alou","Cubs","37","130","213","218","57","9","12","2","34","34","70","5","0","0","0","0","0","218","0","16","0","0","0","234","442","676","43.1 %","31.2 %","25.7 %","12.8 %","53.7 %","33.5 %","261"
"Corey Koskie","Twins","31","88","145","149","37","2","10","0","25","25","41","4","0","0","0","0","0","149","0","17","0","0","0","154","338","492","34.2 %","32.9 %","32.9 %","7.4 %","54.1 %","38.5 %","738"
"John Buck","Royals","23","47","61","62","15","1","3","0","11","11","22","1","0","0","0","0","0","62","0","9","0","0","0","61","130","191","33.9 %","27.4 %","38.7 %","17.7 %","50.0 %","32.3 %","2041"
"Casey Blake","Indians","30","109","170","173","45","9","6","3","27","27","44","3","0","0","0","0","0","173","0","16","0","0","0","240","416","656","30.6 %","33.5 %","35.8 %","8.1 %","59.5 %","32.4 %","719"
"Herbert Perry","Rangers","34","26","35","37","10","2","2","1","5","5","9","2","0","0","0","0","0","37","0","3","0","0","0","40","62","102","21.6 %","29.7 %","48.7 %","5.4 %","64.9 %","29.7 %","1270"
"Jermaine Dye","Athletics","30","108","163","168","46","10","10","4","22","22","47","5","0","0","0","0","0","168","0","25","0","0","0","238","407","645","28.0 %","28.0 %","44.1 %","19.2 %","52.1 %","28.7 %","911"
"Derek Jeter","Yankees","30","117","170","171","48","11","14","1","22","22","42","1","0","0","0","0","0","171","0","4","0","0","0","179","352","531","13.5 %","37.4 %","49.1 %","12.3 %","53.8 %","33.9 %","826"
"Carlos Beltran","- - -","27","128","220","228","56","5","10","5","36","36","72","7","1","0","0","0","0","228","0","28","0","0","0","293","534","827","35.1 %","32.0 %","32.9 %","15.0 %","50.2 %","34.8 %","589"
"Aramis Ramirez","Cubs","26","112","204","210","55","12","10","0","33","33","64","6","0","0","0","0","0","210","0","26","0","0","0","214","453","669","30.5 %","28.1 %","41.4 %","16.2 %","54.8 %","29.1 %","1002"
"Frank Thomas","White Sox","36","55","95","96","23","2","4","0","17","17","35","1","0","0","0","0","0","96","0","4","0","0","0","129","202","331","29.2 %","26.0 %","44.8 %","7.3 %","55.2 %","37.5 %","255"
"Julio Franco","Braves","45","46","51","54","15","2","6","1","6","6","20","3","0","0","0","0","0","54","0","2","0","0","0","61","131","192","9.3 %","31.5 %","59.3 %","7.4 %","59.3 %","33.3 %","87"
"Roberto Alomar","- - -","36","23","29","30","8","1","3","0","4","4","16","1","0","0","0","0","0","30","0","3","0","0","0","30","73","103","20.0 %","16.7 %","63.3 %","30.0 %","36.7 %","33.3 %","860"
"Todd Walker","Cubs","31","79","117","121","33","4","13","2","14","14","30","4","0","0","0","0","0","121","0","10","0","0","0","147","269","417","35.5 %","29.8 %","34.7 %","18.2 %","52.1 %","29.8 %","359"
"Ben Grieve","- - -","28","45","51","54","14","0","7","0","7","7","21","3","0","0","0","0","0","54","0","5","0","0","0","63","104","167","25.9 %","38.9 %","35.2 %","14.8 %","50.0 %","35.2 %","1209"
"David Newhan","Orioles","30","65","90","93","28","10","5","5","8","8","24","3","0","0","0","0","0","93","0","12","0","0","0","106","181","287","25.8 %","38.7 %","35.5 %","25.8 %","39.8 %","34.4 %","2009"
"Benito Santiago","Royals","39","36","57","58","17","4","7","0","6","6","13","1","0","0","0","0","0","58","0","4","0","0","0","49","111","160","22.4 %","43.1 %","34.5 %","19.0 %","56.9 %","24.1 %","1130"
"Erubiel Durazo","Athletics","29","109","158","160","44","9","14","1","20","20","46","2","0","0","0","0","0","160","0","21","0","0","0","173","353","526","25.0 %","34.4 %","40.6 %","17.5 %","51.3 %","31.3 %","1413"
"Hee Seop Choi","- - -","25","78","107","111","29","4","9","1","15","15","33","4","0","0","0","0","0","111","0","11","0","0","0","139","240","379","30.6 %","33.3 %","36.0 %","16.2 %","55.9 %","27.9 %","270"
"Josh Beckett","Marlins","24","3","3","3","1","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","3","4","7","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","510"
"Hank Blalock","Rangers","23","126","217","225","61","12","19","2","28","28","64","8","0","0","0","0","0","225","0","17","0","0","0","267","494","761","23.1 %","40.4 %","36.4 %","15.6 %","51.8 %","32.6 %","1419"
"Eli Marrero","Braves","30","57","75","79","22","5","7","1","9","9","24","4","0","0","0","0","0","79","0","13","0","0","0","86","184","270","31.7 %","31.7 %","36.7 %","15.2 %","64.6 %","20.3 %","1166"
"Tony Alvarez","Pirates","26","7","9","10","3","1","1","0","1","1","5","1","0","0","0","0","0","10","0","0","0","0","0","13","29","42","0.0 %","40.0 %","60.0 %","0.0 %","80.0 %","20.0 %","1587"
"Yorvit Torrealba","Giants","25","26","40","41","10","0","3","2","5","5","12","1","0","0","0","0","0","41","0","1","0","0","0","51","91","142","31.7 %","39.0 %","29.3 %","7.3 %","63.4 %","29.3 %","1135"
"Luis Gonzalez","Rockies","25","60","82","83","23","7","5","1","10","10","18","1","0","0","0","0","0","83","0","10","0","0","0","92","176","268","25.3 %","28.9 %","45.8 %","14.5 %","55.4 %","30.1 %","1860"
"Kelly Stinnett","Royals","34","13","19","19","5","2","0","0","3","3","4","0","0","0","0","0","0","19","0","4","0","0","0","28","44","72","47.4 %","21.1 %","31.6 %","10.5 %","57.9 %","31.6 %","356"
"Mike Hampton","Braves","31","10","15","15","4","1","1","0","2","2","3","0","0","0","0","0","0","15","0","4","0","0","0","16","32","48","33.3 %","26.7 %","40.0 %","26.7 %","33.3 %","40.0 %","430"
"John Vander Wal","Reds","38","14","15","15","4","1","1","0","2","2","4","0","0","0","0","0","0","15","0","2","0","0","0","24","37","61","40.0 %","20.0 %","40.0 %","13.3 %","60.0 %","26.7 %","853"
"Pat Burrell","Phillies","27","91","139","145","36","8","5","0","23","23","45","6","0","0","0","0","0","145","0","12","0","0","0","180","316","496","30.3 %","33.1 %","36.6 %","9.0 %","59.3 %","31.7 %","949"
"Gary Sheffield","Yankees","35","127","198","204","47","4","8","0","35","35","67","6","0","0","0","0","0","204","0","40","0","0","0","240","480","720","50.0 %","29.9 %","20.1 %","24.5 %","48.0 %","27.5 %","114"
"Ramon Hernandez","Padres","28","71","110","111","27","3","7","0","17","17","35","1","0","0","0","0","0","111","0","19","0","0","0","121","242","363","30.6 %","36.0 %","33.3 %","18.9 %","48.7 %","32.4 %","918"
"Gary Matthews Jr.","Rangers","29","47","65","68","18","2","8","0","8","8","19","3","0","0","0","0","0","68","0","10","0","0","0","74","157","231","29.4 %","32.4 %","38.2 %","17.7 %","52.9 %","29.4 %","153"
"Ivan Rodriguez","Tigers","32","91","134","138","38","12","8","1","17","17","36","4","0","0","0","0","0","138","0","7","0","0","0","122","297","419","23.2 %","23.9 %","52.9 %","12.3 %","64.5 %","23.2 %","1275"
"Eric Munson","Tigers","26","72","105","105","25","2","6","1","16","16","28","0","0","0","0","0","0","105","0","12","0","0","0","116","227","343","41.0 %","20.0 %","39.1 %","12.4 %","52.4 %","35.2 %","481"
"Charles Thomas","Braves","25","38","53","53","14","2","5","1","6","6","15","0","0","0","0","0","0","53","0","12","0","0","0","65","119","184","32.1 %","34.0 %","34.0 %","26.4 %","43.4 %","30.2 %","2962"
"Humberto Quintero","Padres","24","12","15","16","4","0","2","0","2","2","5","1","0","0","0","0","0","16","0","2","0","0","0","12","33","45","18.8 %","18.8 %","62.5 %","18.8 %","62.5 %","18.8 %","1824"
"Eric Bruntlett","Astros","26","20","19","21","5","0","2","0","3","3","5","2","0","0","0","0","0","21","0","6","0","0","0","26","44","70","28.6 %","42.9 %","28.6 %","19.1 %","61.9 %","19.1 %","1753"
"Jorge Piedra","Rockies","25","15","21","21","5","0","2","0","3","3","5","0","0","0","0","0","0","21","0","4","0","0","0","29","53","82","47.6 %","19.1 %","33.3 %","9.5 %","61.9 %","28.6 %","2211"
"Pedro Feliz","Giants","29","100","151","155","39","4","14","1","20","20","37","4","0","0","0","0","0","155","0","19","0","0","0","141","302","443","27.1 %","39.4 %","33.6 %","16.8 %","51.6 %","31.6 %","1112"
"Chris Snyder","Diamondbacks","23","20","30","31","7","0","2","0","5","5","8","1","0","0","0","0","0","31","0","5","0","0","0","46","77","123","35.5 %","29.0 %","35.5 %","6.5 %","64.5 %","29.0 %","4606"
"Todd Pratt","Phillies","37","21","29","30","9","4","2","0","3","3","9","1","0","0","0","0","0","30","0","2","0","0","0","40","60","100","30.0 %","20.0 %","50.0 %","23.3 %","46.7 %","30.0 %","968"
"Jose Castillo","Pirates","23","53","67","69","18","3","6","1","8","8","16","2","0","0","0","0","0","69","0","3","0","0","0","70","165","235","5.8 %","39.1 %","55.1 %","7.3 %","62.3 %","30.4 %","1866"
"Darren Bragg","- - -","34","18","26","26","6","1","0","1","4","4","5","0","0","0","0","0","0","26","0","5","0","0","0","34","60","94","34.6 %","23.1 %","42.3 %","23.1 %","50.0 %","26.9 %","83"
"David Dellucci","Rangers","30","67","99","102","24","5","2","0","17","17","34","3","0","0","0","0","0","102","0","11","0","0","0","137","248","385","30.4 %","35.3 %","34.3 %","13.7 %","54.9 %","31.4 %","1402"
"Jason Varitek","Red Sox","32","83","121","122","31","6","8","1","16","16","30","1","0","0","0","0","0","122","0","15","0","0","0","136","266","402","31.2 %","31.2 %","37.7 %","14.8 %","50.8 %","34.4 %","217"
"Miguel Ojeda","Padres","29","39","51","53","13","3","2","0","8","8","16","2","0","0","0","0","0","53","0","8","0","0","0","62","119","181","26.4 %","30.2 %","43.4 %","17.0 %","56.6 %","26.4 %","1712"
"Chad Mottola","Orioles","32","2","5","5","1","0","0","0","1","1","3","0","0","0","0","0","0","5","0","2","0","0","0","9","15","24","40.0 %","40.0 %","20.0 %","40.0 %","40.0 %","20.0 %","1315"
"Craig Monroe","Tigers","27","87","131","133","34","3","14","3","14","14","36","2","0","0","0","0","0","133","0","12","0","0","0","153","300","453","30.8 %","39.1 %","30.1 %","16.5 %","58.7 %","24.8 %","1464"
"Bret Boone","Mariners","35","114","163","167","43","9","13","0","21","21","47","4","0","0","0","0","0","167","0","17","0","0","0","222","394","616","16.8 %","32.3 %","50.9 %","19.2 %","56.9 %","24.0 %","1067"
"Jason Dubois","Cubs","25","7","8","9","2","0","0","1","1","1","5","1","0","0","0","0","0","9","0","0","0","0","0","7","17","24","0.0 %","22.2 %","77.8 %","11.1 %","66.7 %","22.2 %","1941"
"Matt Stairs","Royals","36","82","122","123","30","6","6","1","17","17","32","1","0","0","0","0","0","123","0","16","0","0","0","169","285","454","23.6 %","31.7 %","44.7 %","19.5 %","51.2 %","29.3 %","1384"
"Curtis Granderson","Tigers","23","4","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","3","8","11","0.0 %","25.0 %","75.0 %","0.0 %","75.0 %","25.0 %","4747"
"Trot Nixon","Red Sox","30","37","57","59","16","4","6","0","6","6","12","2","0","0","0","0","0","59","0","6","0","0","0","61","116","177","23.7 %","42.4 %","33.9 %","8.5 %","49.2 %","42.4 %","204"
"Frank Menechino","- - -","33","48","76","76","19","4","4","2","9","9","15","0","0","0","0","0","0","76","0","8","0","0","0","102","170","272","18.4 %","36.8 %","44.7 %","18.4 %","60.5 %","21.1 %","931"
"Mike Piazza","Mets","35","92","140","142","35","9","6","0","20","20","28","2","0","0","0","0","0","142","0","12","0","0","0","144","297","441","21.1 %","31.0 %","47.9 %","15.5 %","52.8 %","31.7 %","893"
"Tim Laker","Indians","34","19","29","30","9","5","1","0","3","3","12","1","0","0","0","0","0","30","0","4","0","0","0","40","65","105","40.0 %","33.3 %","26.7 %","20.0 %","63.3 %","16.7 %","1681"
"Reggie Sanders","Cardinals","36","88","133","136","32","6","5","1","20","20","41","3","0","0","0","0","0","136","0","12","0","0","0","164","317","481","28.7 %","34.6 %","36.8 %","11.8 %","60.3 %","27.9 %","1129"
"Miguel Olivo","- - -","25","54","76","77","19","3","5","2","9","9","21","1","0","0","0","0","0","77","0","11","0","0","0","89","177","266","27.3 %","31.2 %","41.6 %","23.4 %","48.1 %","28.6 %","1638"
"Carlos Guillen","Tigers","28","103","152","155","38","6","9","5","18","19","40","3","0","0","0","0","0","155","0","9","0","0","0","174","331","505","29.7 %","27.7 %","42.6 %","11.6 %","60.0 %","28.4 %","1079"
"Alfonso Soriano","Rangers","28","119","221","228","57","10","17","3","27","27","58","7","0","0","0","0","0","228","0","18","0","0","0","247","499","746","27.6 %","29.8 %","42.5 %","11.8 %","60.5 %","27.6 %","847"
"Juan Uribe","White Sox","25","108","177","181","45","7","14","3","21","21","45","4","0","0","0","0","0","181","0","36","0","0","0","224","455","679","30.9 %","28.7 %","40.3 %","13.3 %","56.4 %","30.4 %","454"
"Mark Bellhorn","Red Sox","29","89","130","132","31","1","11","3","16","16","39","2","0","0","0","0","0","132","0","15","0","0","0","159","266","425","27.3 %","42.4 %","30.3 %","12.1 %","53.0 %","34.9 %","264"
"Tino Martinez","Devil Rays","36","98","156","161","40","11","7","0","22","22","50","5","0","0","0","0","0","161","0","25","0","0","0","190","356","546","38.5 %","24.8 %","36.7 %","18.8 %","55.0 %","26.3 %","1168"
"Torii Hunter","Twins","28","97","151","153","39","8","13","0","18","18","37","2","0","0","0","0","0","153","0","26","0","0","0","175","322","497","24.8 %","26.8 %","48.4 %","15.8 %","59.2 %","25.0 %","731"
"Jason Grabowski","Dodgers","28","41","56","56","14","3","4","0","7","7","13","0","0","0","0","0","0","56","0","6","0","0","0","69","127","196","26.8 %","25.0 %","48.2 %","17.9 %","55.4 %","26.8 %","1604"
"Mike Cameron","Mets","31","101","175","178","41","3","13","0","25","25","46","3","0","0","0","0","0","178","0","24","0","0","0","211","391","602","24.7 %","40.5 %","34.8 %","12.4 %","51.7 %","36.0 %","1070"
"Milton Bradley","Dodgers","26","83","124","125","30","8","4","0","18","18","32","1","0","0","0","0","0","125","0","20","0","0","0","132","254","386","31.2 %","28.8 %","40.0 %","20.0 %","55.2 %","24.8 %","369"
"Todd Greene","Rockies","33","48","77","77","20","6","5","0","9","9","17","0","0","0","0","0","0","77","0","19","0","0","0","63","147","210","40.3 %","27.3 %","32.5 %","24.7 %","53.3 %","22.1 %","1450"
"Jose Molina","Angels","29","35","50","50","15","6","5","1","3","3","11","0","0","0","0","0","0","50","0","3","0","0","0","50","103","153","26.0 %","36.0 %","38.0 %","14.0 %","50.0 %","36.0 %","25"
"Jeff Kent","Astros","36","111","184","195","47","7","13","4","23","23","60","11","0","0","0","0","0","195","0","17","0","0","0","218","375","593","24.1 %","33.9 %","42.1 %","9.7 %","57.4 %","32.8 %","1119"
"David McCarty","Red Sox","34","31","39","40","11","2","6","0","3","3","7","1","0","0","0","0","0","40","0","4","0","0","0","49","84","133","22.5 %","42.5 %","35.0 %","17.5 %","50.0 %","32.5 %","1462"
"Kevin Mench","Rangers","26","99","167","171","38","3","8","3","24","24","43","4","0","0","0","0","0","171","0","22","0","0","0","207","402","609","36.3 %","23.4 %","40.4 %","12.3 %","60.2 %","27.5 %","1261"
"Miguel Tejada","Orioles","30","118","180","193","43","5","9","0","29","29","71","13","0","0","0","0","0","193","0","23","0","0","0","245","430","675","26.9 %","37.3 %","35.8 %","15.0 %","50.3 %","34.7 %","941"
"Matt Lawton","Indians","32","96","165","168","43","11","13","0","19","19","35","3","0","0","0","0","0","168","0","16","0","0","0","240","376","616","29.2 %","33.3 %","37.5 %","11.9 %","61.9 %","26.2 %","390"
"Bobby Crosby","Athletics","24","106","148","153","34","1","11","1","21","21","39","5","0","0","0","0","0","153","0","22","0","0","0","211","370","581","36.0 %","26.1 %","37.9 %","15.7 %","53.6 %","30.7 %","1818"
"Trent Durrington","Brewers","28","17","18","18","4","0","1","1","2","2","2","0","0","0","0","0","0","18","0","4","0","0","0","23","37","60","38.9 %","22.2 %","38.9 %","27.8 %","44.4 %","27.8 %","1805"
"David Wright","Mets","21","55","93","96","23","6","4","0","13","13","24","3","0","0","0","0","0","96","0","10","0","0","0","105","223","328","22.9 %","26.0 %","51.0 %","12.5 %","61.5 %","26.0 %","3787"
"Luis Gonzalez","Diamondbacks","36","85","150","152","36","3","14","2","17","17","34","2","0","0","0","0","0","152","0","26","0","0","0","203","350","553","29.6 %","31.6 %","38.8 %","18.4 %","52.0 %","29.6 %","55"
"Brendan Harris","- - -","23","8","11","11","3","1","1","0","1","1","2","0","0","0","0","0","0","11","0","0","0","0","0","16","27","43","0.0 %","45.5 %","54.6 %","18.2 %","45.5 %","36.4 %","2178"
"Richard Hidalgo","- - -","29","111","173","178","41","9","6","1","25","25","49","5","0","0","0","0","0","178","0","30","0","0","0","222","427","649","34.3 %","31.5 %","34.3 %","18.5 %","51.1 %","30.3 %","561"
"Steve Finley","- - -","39","121","209","214","45","4","6","1","34","34","60","5","0","0","0","0","0","214","0","38","0","0","0","248","505","753","37.4 %","25.7 %","36.9 %","11.7 %","64.0 %","24.3 %","54"
"Brett Myers","Phillies","23","10","10","10","3","0","3","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","0","11","29","40","10.0 %","60.0 %","30.0 %","10.0 %","60.0 %","30.0 %","962"
"Brian Daubach","Red Sox","32","14","22","22","6","0","5","0","1","1","5","0","0","0","0","0","0","22","0","2","0","0","0","24","47","71","22.7 %","27.3 %","50.0 %","9.1 %","63.6 %","27.3 %","186"
"Terrmel Sledge","Expos","27","89","127","128","31","4","11","3","13","13","31","1","0","0","0","0","0","128","0","11","0","0","0","161","289","450","18.0 %","38.3 %","43.8 %","10.9 %","60.2 %","28.9 %","1878"
"Brian Buchanan","- - -","30","12","13","14","3","0","1","0","2","2","3","1","0","0","0","0","0","14","0","1","0","0","0","18","28","46","28.6 %","14.3 %","57.1 %","0.0 %","64.3 %","35.7 %","720"
"Rondell White","Tigers","32","83","133","135","30","5","4","2","19","19","36","2","0","0","0","0","0","135","0","22","0","0","0","137","282","419","33.3 %","30.4 %","36.3 %","17.8 %","57.8 %","24.4 %","856"
"Vernon Wells","Blue Jays","25","102","168","169","38","6","8","1","23","23","39","1","0","0","0","0","0","169","0","22","0","0","0","165","328","493","26.0 %","38.5 %","35.5 %","14.8 %","58.0 %","27.2 %","1326"
"Royce Clayton","Rockies","34","76","107","110","29","5","16","0","8","8","17","2","1","0","0","0","0","110","0","9","0","0","0","117","242","359","11.8 %","32.7 %","55.5 %","11.9 %","62.4 %","25.7 %","226"
"Jason Smith","Tigers","26","32","41","41","9","0","2","3","4","4","6","0","0","0","0","0","0","41","0","3","0","0","0","50","81","131","9.8 %","34.2 %","56.1 %","10.0 %","67.5 %","22.5 %","1227"
"Javy Lopez","Orioles","33","113","164","169","39","4","14","1","20","20","41","5","0","0","0","0","0","169","0","25","0","0","0","163","349","512","30.2 %","36.1 %","33.7 %","14.2 %","53.9 %","32.0 %","103"
"Quinton McCracken","- - -","33","32","47","48","13","1","9","1","2","2","10","1","0","0","0","0","0","48","0","3","0","0","0","55","111","166","16.7 %","29.2 %","54.2 %","6.3 %","64.6 %","29.2 %","1377"
"Aubrey Huff","Devil Rays","27","115","188","191","43","8","9","0","26","26","51","3","0","0","0","0","0","191","0","18","0","0","0","203","397","600","31.9 %","33.5 %","34.6 %","15.2 %","53.4 %","31.4 %","1213"
"Carlos Lee","White Sox","28","130","237","240","56","12","14","0","30","30","60","3","0","0","0","0","0","240","0","28","0","0","0","291","541","832","31.7 %","27.5 %","40.8 %","14.2 %","55.4 %","30.4 %","243"
"Jacob Cruz","Reds","31","28","30","30","7","0","4","0","3","3","7","0","0","0","0","0","0","30","0","1","0","0","0","31","73","104","16.7 %","26.7 %","56.7 %","10.0 %","60.0 %","30.0 %","463"
"Ruben Sierra","Yankees","38","66","95","101","21","2","4","0","15","15","33","6","0","0","0","0","0","101","0","12","0","0","0","111","204","315","22.8 %","36.6 %","40.6 %","21.8 %","47.5 %","30.7 %","1099"
"Brandon Inge","Tigers","27","87","125","130","31","7","6","6","12","12","33","5","0","0","0","0","0","130","0","12","0","0","0","174","277","451","30.0 %","26.9 %","43.1 %","15.4 %","62.3 %","22.3 %","470"
"Ricky Ledee","- - -","30","31","38","39","8","1","1","0","6","6","14","1","0","0","0","0","0","39","0","4","0","0","0","58","86","144","30.8 %","25.6 %","43.6 %","5.3 %","57.9 %","36.8 %","1407"
"Orlando Hudson","Blue Jays","26","84","125","128","31","6","11","2","12","12","30","3","0","0","0","0","0","128","0","11","0","0","0","185","277","462","14.8 %","34.4 %","50.8 %","11.8 %","60.6 %","27.6 %","1307"
"Alan Zinter","Diamondbacks","36","9","8","9","2","0","1","0","1","1","4","1","0","0","0","0","0","9","0","1","0","0","0","10","18","28","33.3 %","22.2 %","44.4 %","11.1 %","55.6 %","33.3 %","581"
"Mike Sweeney","Royals","30","94","170","172","39","9","8","0","22","22","51","2","0","0","0","0","0","172","0","21","0","0","0","180","358","538","29.7 %","31.4 %","39.0 %","14.5 %","60.5 %","25.0 %","634"
"David Segui","Orioles","37","9","14","14","4","2","1","0","1","1","3","0","0","0","0","0","0","14","0","1","0","0","0","14","28","42","28.6 %","50.0 %","21.4 %","21.4 %","42.9 %","35.7 %","169"
"Ray Durham","Giants","32","89","156","160","38","9","9","4","16","16","36","4","0","0","0","0","0","160","0","17","0","0","0","240","387","627","30.0 %","33.1 %","36.9 %","15.0 %","55.0 %","30.0 %","230"
"Jose Vidro","Expos","29","76","107","109","25","5","7","0","13","13","27","2","0","0","0","0","0","109","0","10","0","0","0","153","251","404","25.7 %","34.9 %","39.5 %","13.8 %","62.4 %","23.9 %","802"
"Shane Spencer","Mets","32","38","50","52","14","6","3","1","4","4","15","2","0","0","0","0","0","52","0","2","0","0","0","71","118","189","9.6 %","34.6 %","55.8 %","11.5 %","63.5 %","25.0 %","848"
"Eric Valent","Mets","27","59","75","76","16","2","3","1","10","10","17","1","0","0","0","0","0","76","0","11","0","0","0","96","169","265","30.3 %","29.0 %","40.8 %","15.8 %","51.3 %","32.9 %","1629"
"Daryle Ward","Pirates","29","64","111","114","27","7","7","1","12","12","29","3","0","0","0","0","0","114","0","20","0","0","0","124","268","392","40.4 %","30.7 %","29.0 %","18.4 %","56.1 %","25.4 %","579"
"Joe Thurston","Dodgers","24","7","6","7","2","1","0","1","0","0","1","1","0","0","0","0","0","7","0","1","0","0","0","5","12","17","42.9 %","28.6 %","28.6 %","42.9 %","42.9 %","14.3 %","673"
"Junior Spivey","Brewers","29","38","55","56","13","5","1","0","7","7","9","1","0","0","0","0","0","56","0","11","0","0","0","76","118","194","30.4 %","30.4 %","39.3 %","23.2 %","53.6 %","23.2 %","74"
"Brad Fullmer","Rangers","29","51","86","87","19","0","10","0","9","9","20","1","0","0","0","0","0","87","0","13","0","0","0","98","187","285","28.7 %","34.5 %","36.8 %","16.1 %","56.3 %","27.6 %","13"
"Magglio Ordonez","White Sox","30","36","59","60","12","2","1","0","9","9","21","1","0","0","0","0","0","60","0","14","0","0","0","67","121","188","28.3 %","25.0 %","46.7 %","16.7 %","53.3 %","30.0 %","248"
"Marcus Thames","Tigers","27","36","59","60","12","2","1","0","9","9","17","1","0","0","0","0","0","60","0","9","0","0","0","79","144","223","46.7 %","31.7 %","21.7 %","16.7 %","58.3 %","25.0 %","1523"
"Nick Johnson","Expos","25","43","62","63","14","2","5","0","7","7","16","1","0","0","0","0","0","63","0","4","0","0","0","97","144","241","22.2 %","38.1 %","39.7 %","12.7 %","63.5 %","23.8 %","828"
"Johnny Estrada","Braves","28","89","131","134","36","12","16","0","8","8","33","3","0","0","0","0","0","134","0","13","0","0","0","118","288","406","25.4 %","32.1 %","42.5 %","17.9 %","55.2 %","26.9 %","955"
"Juan Rivera","Expos","25","76","104","104","23","2","10","0","11","11","20","0","0","0","0","0","0","104","0","14","0","0","0","93","212","305","20.2 %","28.9 %","51.0 %","10.6 %","70.2 %","19.2 %","843"
"Craig Biggio","Astros","38","123","200","202","44","5","16","0","23","23","38","2","0","0","0","0","0","202","0","32","0","0","0","159","425","584","45.1 %","21.3 %","33.7 %","18.3 %","58.9 %","22.8 %","549"
"Kit Pellow","Rockies","30","24","30","30","8","3","3","0","2","2","7","0","0","0","0","0","0","30","0","2","0","0","0","35","66","101","30.0 %","20.0 %","50.0 %","20.0 %","46.7 %","33.3 %","1576"
"B.J. Upton","Devil Rays","19","23","31","32","6","0","0","2","4","4","9","1","0","0","0","0","0","32","0","0","0","0","0","32","64","96","6.3 %","40.6 %","53.1 %","12.5 %","59.4 %","28.1 %","5015"
"Corey Patterson","Cubs","24","106","175","175","39","8","11","0","20","20","44","0","0","0","0","0","0","175","0","29","0","0","0","149","341","492","28.0 %","31.4 %","40.6 %","20.6 %","55.4 %","24.0 %","300"
"Ty Wigginton","- - -","26","94","136","139","32","7","10","1","14","14","33","3","0","0","0","0","0","139","0","9","0","0","0","115","255","370","23.0 %","33.1 %","43.9 %","15.1 %","59.7 %","25.2 %","1491"
"Dontrelle Willis","Marlins","22","11","13","13","3","0","2","0","1","1","3","0","0","0","0","0","0","13","0","0","0","0","0","9","23","32","23.1 %","15.4 %","61.5 %","0.0 %","69.2 %","30.8 %","1703"
"Cliff Floyd","Mets","31","73","111","114","24","3","7","0","14","14","30","3","0","0","0","0","0","114","0","12","0","0","0","112","223","335","28.1 %","35.1 %","36.8 %","16.7 %","43.9 %","39.5 %","518"
"Victor Martinez","Indians","25","111","186","191","41","7","11","0","23","23","54","5","0","0","0","0","0","191","0","19","0","0","0","228","402","630","38.2 %","33.0 %","28.8 %","12.6 %","62.8 %","24.6 %","393"
