"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"So Taguchi","Cardinals","35","93","151","151","38","32","6","0","0","0","20","0","0","11","0","0","151","0","0","0","12","0","0","130","329","459","42.4 %","29.1 %","28.5 %","18.5 %","62.9 %","18.5 %","1186"
"Darin Erstad","Angels","31","120","235","235","60","53","7","0","0","0","34","0","0","8","0","0","235","0","0","0","13","0","0","252","586","838","50.6 %","27.2 %","22.1 %","15.7 %","61.3 %","23.0 %","11"
"Jeff Conine","Marlins","39","75","113","113","29","26","3","0","0","0","8","0","0","12","0","0","113","0","0","0","7","0","0","140","256","396","54.0 %","26.6 %","19.5 %","15.0 %","62.8 %","22.1 %","131"
"Eric Hinske","Blue Jays","27","96","143","143","37","34","3","0","0","0","9","0","0","8","0","0","143","0","0","0","5","0","0","178","309","487","86.0 %","7.7 %","6.3 %","10.5 %","69.9 %","19.6 %","1305"
"Greg Dobbs","Mariners","26","28","39","39","10","9","1","0","0","0","5","0","0","4","0","0","39","0","0","0","0","0","0","50","112","162","53.9 %","18.0 %","28.2 %","15.4 %","61.5 %","23.1 %","2158"
"Prince Fielder","Brewers","21","13","15","15","4","4","0","0","0","0","1","0","0","0","0","0","15","0","0","0","1","0","0","10","36","46","33.3 %","60.0 %","6.7 %","13.3 %","46.7 %","40.0 %","4613"
"Jason Ellison","Giants","27","85","154","154","39","34","5","0","0","0","6","0","0","7","0","0","154","0","0","0","15","0","0","149","340","489","48.1 %","34.4 %","17.5 %","18.2 %","61.0 %","20.8 %","1704"
"Pablo Ozuna","White Sox","30","54","115","115","29","25","4","0","0","0","7","0","0","5","0","0","115","0","0","0","10","0","0","98","257","355","36.5 %","35.7 %","27.8 %","25.2 %","63.5 %","11.3 %","1469"
"Jeff Cirillo","Brewers","35","52","79","79","19","14","5","0","0","0","9","0","0","3","0","0","79","0","0","0","2","0","0","87","177","264","50.6 %","26.6 %","22.8 %","11.4 %","68.4 %","20.3 %","1073"
"Shane Costa","Royals","23","22","43","43","11","10","1","0","0","0","4","0","0","3","0","0","43","0","0","0","1","0","0","42","104","146","41.9 %","37.2 %","20.9 %","27.9 %","58.1 %","14.0 %","6358"
"Robinson Cano","Yankees","22","117","229","229","59","55","4","0","0","0","17","0","0","15","0","0","229","0","0","0","7","0","0","181","457","638","57.6 %","25.8 %","16.6 %","18.3 %","55.0 %","26.6 %","3269"
"Ryan Freel","Reds","29","80","155","155","39","34","5","0","0","0","10","0","0","9","0","0","155","0","0","0","12","0","0","193","364","557","55.5 %","29.0 %","15.5 %","18.7 %","60.0 %","21.3 %","1207"
"David Wright","Mets","22","118","183","183","46","40","6","0","0","0","14","0","0","16","0","0","183","0","0","0","12","0","0","220","409","629","56.3 %","31.2 %","12.6 %","18.0 %","61.2 %","20.8 %","3787"
"Lenny Harris","Marlins","40","26","28","28","7","6","1","0","0","0","5","0","0","3","0","0","28","0","0","0","3","0","0","25","63","88","53.6 %","21.4 %","25.0 %","17.9 %","67.9 %","14.3 %","1394"
"Placido Polanco","- - -","29","106","224","224","57","52","5","0","0","0","16","0","0","12","0","0","224","0","0","0","6","0","0","239","492","731","52.2 %","29.9 %","17.9 %","7.1 %","71.9 %","21.0 %","1176"
"Hideki Matsui","Yankees","31","134","263","263","68","65","3","0","0","0","24","0","0","16","0","0","263","0","0","0","14","0","0","315","550","865","61.6 %","24.0 %","14.5 %","17.5 %","57.4 %","25.1 %","1659"
"Tony Womack","Yankees","35","70","152","152","40","40","0","0","0","0","4","0","0","7","0","0","152","0","0","0","19","0","0","163","408","571","42.1 %","24.3 %","33.6 %","25.0 %","59.2 %","15.8 %","78"
"Chad Allen","Rangers","30","11","19","19","5","5","0","0","0","0","0","0","0","2","0","0","19","0","0","0","1","0","0","21","53","74","47.4 %","31.6 %","21.1 %","5.3 %","89.5 %","5.3 %","122"
"Kevin Youkilis","Red Sox","26","14","19","19","5","5","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","28","55","83","47.4 %","42.1 %","10.5 %","15.8 %","57.9 %","26.3 %","1935"
"Luis Castillo","Marlins","29","113","252","252","65","62","3","0","0","0","9","0","0","11","0","0","252","0","0","0","24","0","0","322","641","963","35.3 %","39.3 %","25.4 %","26.2 %","53.2 %","20.6 %","513"
"Victor Martinez","Indians","26","117","226","226","56","48","8","0","0","0","13","0","0","16","0","0","226","0","0","0","6","0","0","263","508","771","71.2 %","20.8 %","8.0 %","15.5 %","60.6 %","23.9 %","393"
"Carlos Baerga","Nationals","36","53","81","81","20","17","3","0","0","0","5","0","0","4","0","0","81","0","0","0","3","0","0","89","191","280","66.7 %","25.9 %","7.4 %","23.5 %","56.8 %","19.8 %","175"
"Deivi Cruz","- - -","32","65","114","114","29","27","2","0","0","0","6","0","0","5","0","0","114","0","0","0","7","0","0","90","247","337","46.5 %","37.7 %","15.8 %","21.1 %","57.0 %","21.9 %","1025"
"Damian Jackson","Padres","31","62","89","89","22","19","3","0","0","0","11","0","0","4","0","0","89","0","0","0","6","0","0","115","207","322","53.9 %","27.0 %","19.1 %","16.9 %","57.3 %","25.8 %","471"
"Bernie Williams","Yankees","36","109","181","181","46","43","3","0","0","0","13","0","0","16","0","0","181","0","0","0","5","0","0","202","367","569","66.3 %","23.2 %","10.5 %","16.0 %","60.2 %","23.8 %","857"
"Hector Luna","Cardinals","25","35","53","53","13","11","2","0","0","0","3","0","0","4","0","0","53","0","0","0","6","0","0","43","105","148","58.5 %","35.9 %","5.7 %","15.1 %","62.3 %","22.6 %","1874"
"Danny Ardoin","Rockies","30","44","63","63","16","15","1","0","0","0","6","0","0","8","0","0","63","0","0","0","1","0","0","67","149","216","66.7 %","27.0 %","6.4 %","15.9 %","63.5 %","20.6 %","585"
"Adrian Beltre","Mariners","26","129","229","229","58","54","4","0","0","0","18","0","0","15","0","0","229","0","0","0","14","0","0","271","566","837","54.6 %","28.0 %","17.5 %","14.0 %","62.0 %","24.0 %","639"
"Jose Guillen","Nationals","29","109","202","202","50","44","6","0","0","0","13","0","0","13","0","0","202","0","0","0","16","0","0","206","417","623","53.5 %","27.7 %","18.8 %","17.3 %","58.4 %","24.3 %","57"
"Curtis Granderson","Tigers","24","34","54","54","14","14","0","0","0","0","1","0","0","2","0","0","54","0","0","0","5","0","0","75","137","212","63.0 %","25.9 %","11.1 %","20.4 %","66.7 %","13.0 %","4747"
"Frank Catalanotto","Blue Jays","31","95","160","160","41","40","1","0","0","0","7","0","0","9","0","0","160","0","0","0","12","0","0","210","394","604","50.6 %","29.4 %","20.0 %","15.0 %","66.9 %","18.1 %","1241"
"Grady Sizemore","Indians","22","128","225","225","57","54","3","0","0","0","13","0","0","17","0","0","225","0","0","0","15","0","0","246","497","743","54.7 %","26.2 %","19.1 %","17.3 %","58.7 %","24.0 %","2197"
"Chris Shelton","Tigers","25","74","110","110","28","27","1","0","0","0","10","0","0","12","0","0","110","0","0","0","7","0","0","136","286","422","41.8 %","37.3 %","20.9 %","15.5 %","62.7 %","21.8 %","1891"
"Jimmy Rollins","Phillies","26","138","264","264","66","62","3","1","0","0","11","0","0","9","0","0","264","0","0","0","8","0","0","261","560","821","64.0 %","27.3 %","8.7 %","11.0 %","59.9 %","29.2 %","971"
"Bobby Kielty","Athletics","28","87","140","140","34","29","5","0","0","0","18","0","0","14","0","0","140","0","0","0","12","0","0","162","330","492","66.4 %","23.6 %","10.0 %","13.6 %","57.1 %","29.3 %","736"
"Jay Payton","- - -","32","86","147","147","37","35","2","0","0","0","12","0","0","8","0","0","147","0","0","0","9","0","0","146","316","462","45.6 %","38.1 %","16.3 %","19.1 %","62.6 %","18.4 %","890"
"Vernon Wells","Blue Jays","26","130","219","219","55","52","3","0","0","0","7","0","0","13","0","0","219","0","0","0","14","0","0","223","469","692","55.7 %","33.3 %","11.0 %","11.0 %","63.5 %","25.6 %","1326"
"Raul Mondesi","Braves","34","29","50","50","12","10","2","0","0","0","5","0","0","5","0","0","50","0","0","0","7","0","0","51","114","165","72.0 %","22.0 %","6.0 %","18.0 %","58.0 %","24.0 %","1314"
"Michael Young","Rangers","28","133","262","262","65","60","5","0","0","0","13","0","0","20","0","0","262","0","0","0","8","0","0","292","592","884","45.8 %","34.0 %","20.2 %","12.2 %","69.5 %","18.3 %","1286"
"Miguel Olivo","- - -","26","62","87","87","21","18","3","0","0","0","5","0","0","7","0","0","87","0","0","0","9","0","0","85","207","292","67.8 %","21.8 %","10.3 %","23.0 %","52.9 %","24.1 %","1638"
"Emil Brown","Royals","30","115","185","185","46","43","3","0","0","0","16","0","0","14","0","0","185","0","0","0","5","0","0","199","444","643","48.1 %","35.1 %","16.8 %","14.1 %","65.4 %","20.5 %","1197"
"Wes Helms","Brewers","29","48","62","62","15","13","2","0","0","0","3","0","0","7","0","0","62","0","0","0","4","0","0","56","128","184","67.7 %","22.6 %","9.7 %","12.9 %","62.9 %","24.2 %","94"
"Aaron Miles","Rockies","28","73","149","149","36","32","3","1","0","0","9","0","0","6","0","0","149","0","0","0","10","0","0","134","361","495","48.3 %","23.5 %","28.2 %","16.1 %","67.1 %","16.8 %","1844"
"Jason Bay","Pirates","26","110","165","165","40","35","5","0","0","0","9","0","0","12","0","0","165","0","0","0","15","0","0","186","347","533","69.1 %","26.7 %","4.2 %","13.3 %","63.0 %","23.6 %","1717"
"Michael Cuddyer","Twins","26","94","172","172","43","41","2","0","0","0","8","0","0","19","0","0","172","0","0","0","10","0","0","184","406","590","58.7 %","23.3 %","18.0 %","17.4 %","65.1 %","17.4 %","1534"
"Craig Biggio","Astros","39","124","214","214","52","46","6","0","0","0","10","0","0","10","0","0","214","0","0","0","16","0","0","215","471","686","62.6 %","23.4 %","14.0 %","17.8 %","61.2 %","21.0 %","549"
"Neifi Perez","Cubs","32","128","222","223","54","48","6","0","0","0","9","0","1","22","0","0","223","0","0","0","16","0","0","192","481","673","57.4 %","27.8 %","14.8 %","24.2 %","59.6 %","16.1 %","620"
"Bill Mueller","Red Sox","34","120","190","190","47","44","3","0","0","0","9","0","0","22","0","0","190","0","0","0","5","0","0","182","367","549","54.2 %","30.0 %","15.8 %","15.3 %","69.0 %","15.8 %","295"
"Angel Berroa","Royals","27","132","242","242","61","60","1","0","0","0","14","0","0","13","0","0","242","0","0","0","21","0","0","171","574","745","51.7 %","29.3 %","19.0 %","19.0 %","65.7 %","15.3 %","591"
"Alex Cintron","Diamondbacks","26","78","127","127","31","28","3","0","0","0","10","0","0","7","0","0","127","0","0","0","8","0","0","101","268","369","58.3 %","29.9 %","11.8 %","9.5 %","69.3 %","21.3 %","50"
"Chris Woodward","Mets","29","32","45","45","11","10","1","0","0","0","4","0","0","2","0","0","45","0","0","0","3","0","0","46","103","149","57.8 %","31.1 %","11.1 %","28.9 %","57.8 %","13.3 %","1329"
"Mark Sweeney","Padres","35","50","61","61","15","14","1","0","0","0","9","0","0","6","0","0","61","0","0","0","3","0","0","77","137","214","63.9 %","24.6 %","11.5 %","14.8 %","65.6 %","19.7 %","1408"
"Gregg Zaun","Blue Jays","34","101","165","165","40","36","4","0","0","0","19","0","0","11","0","0","165","0","0","0","4","0","0","203","448","651","50.9 %","32.1 %","17.0 %","15.2 %","63.6 %","21.2 %","580"
"Juan Castro","Twins","33","62","115","115","29","29","0","0","0","0","9","0","0","8","0","0","115","0","0","0","3","0","0","75","228","303","42.6 %","31.3 %","26.1 %","15.7 %","69.6 %","14.8 %","315"
"Jack Wilson","Pirates","27","135","241","241","57","49","7","1","0","0","11","0","0","11","0","0","241","0","0","0","12","0","0","254","550","804","44.4 %","29.5 %","26.1 %","19.1 %","61.8 %","19.1 %","1017"
"Luis Rodriguez","Twins","25","41","63","63","15","13","2","0","0","0","4","0","0","4","0","0","63","0","0","0","3","0","0","60","152","212","58.7 %","20.6 %","20.6 %","11.1 %","65.1 %","23.8 %","2364"
"Freddy Sanchez","Pirates","27","99","182","182","44","40","4","0","0","0","7","0","0","6","0","0","182","0","0","0","14","0","0","200","435","635","58.8 %","26.9 %","14.3 %","14.8 %","62.6 %","22.5 %","1624"
"Vladimir Guerrero","Angels","30","109","206","206","50","46","4","0","0","0","23","0","0","17","0","0","206","0","0","0","11","0","0","212","406","618","58.3 %","25.2 %","16.5 %","16.0 %","59.7 %","24.3 %","778"
"Shawn Green","Diamondbacks","32","139","254","254","60","52","7","1","0","0","11","0","0","18","0","0","254","0","0","0","6","0","0","255","528","783","50.8 %","30.7 %","18.5 %","19.3 %","62.2 %","18.5 %","651"
"J.J. Hardy","Brewers","22","86","139","139","34","32","2","0","0","0","14","0","0","10","0","0","139","0","0","0","7","0","0","132","332","464","49.6 %","36.0 %","14.4 %","20.9 %","63.3 %","15.8 %","3797"
"Doug Mirabelli","Red Sox","34","26","32","32","8","8","0","0","0","0","1","0","0","2","0","0","32","0","0","0","3","0","0","38","80","118","53.1 %","18.8 %","28.1 %","25.0 %","59.4 %","15.6 %","202"
"Charles Johnson","Devil Rays","33","13","20","20","5","5","0","0","0","0","1","0","0","2","0","0","20","0","0","0","1","0","0","18","44","62","85.0 %","10.0 %","5.0 %","15.0 %","65.0 %","20.0 %","523"
"Cory Lidle","Phillies","33","10","12","12","3","3","0","0","0","0","1","0","0","0","0","0","12","0","0","0","1","0","0","14","26","40","58.3 %","33.3 %","8.3 %","33.3 %","58.3 %","8.3 %","926"
"Kip Wells","Pirates","28","18","20","20","5","5","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","11","35","46","45.0 %","40.0 %","15.0 %","10.0 %","70.0 %","20.0 %","1012"
"Adam Eaton","Padres","27","12","16","16","4","4","0","0","0","0","2","0","0","0","0","0","16","0","0","0","0","0","0","16","31","47","43.8 %","37.5 %","18.8 %","37.5 %","56.3 %","6.3 %","1029"
"Jason Romano","Reds","26","9","12","12","3","3","0","0","0","0","1","0","0","0","0","0","12","0","0","0","0","0","0","21","28","49","66.7 %","25.0 %","8.3 %","8.3 %","66.7 %","25.0 %","1278"
"Ramon Santiago","Mariners","25","2","4","4","1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","6","8","14","50.0 %","25.0 %","25.0 %","50.0 %","25.0 %","25.0 %","1417"
"Chris Snelling","Mariners","23","7","12","12","3","3","0","0","0","0","0","0","0","0","0","0","12","0","0","0","2","0","0","15","27","42","66.7 %","8.3 %","25.0 %","16.7 %","58.3 %","25.0 %","1480"
"Shane Victorino","Phillies","24","4","4","4","1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","7","12","19","50.0 %","25.0 %","25.0 %","0.0 %","50.0 %","50.0 %","1677"
"Josh Willingham","Marlins","26","4","4","4","1","1","0","0","0","0","1","0","0","1","0","0","4","0","0","0","0","0","0","4","7","11","50.0 %","0.0 %","50.0 %","25.0 %","75.0 %","0.0 %","2103"
"Andy Green","Diamondbacks","27","8","8","8","2","2","0","0","0","0","0","0","0","1","0","0","8","0","0","0","0","0","0","10","18","28","75.0 %","25.0 %","0.0 %","0.0 %","75.0 %","25.0 %","2991"
"Kyle Davies","Braves","21","6","8","8","2","2","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","4","15","19","12.5 %","50.0 %","37.5 %","37.5 %","50.0 %","12.5 %","3642"
"Lance Cormier","Diamondbacks","24","4","4","4","1","1","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","3","7","10","50.0 %","50.0 %","0.0 %","0.0 %","100.0 %","0.0 %","4346"
"Paul McAnulty","Padres","24","6","8","8","2","2","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","9","19","28","50.0 %","25.0 %","25.0 %","0.0 %","75.0 %","25.0 %","4409"
"Brian Anderson","White Sox","23","5","8","8","2","2","0","0","0","0","0","0","0","2","0","0","8","0","0","0","0","0","0","9","17","26","87.5 %","0.0 %","12.5 %","12.5 %","87.5 %","0.0 %","6144"
"Juan Uribe","White Sox","26","105","157","159","38","35","3","0","0","0","15","0","2","7","0","0","159","0","0","0","8","0","0","154","340","494","54.7 %","22.6 %","22.6 %","22.0 %","64.8 %","13.2 %","454"
"Josh Phelps","Devil Rays","27","35","53","53","12","9","3","0","0","0","3","0","0","3","0","0","53","0","0","0","3","0","0","59","107","166","67.9 %","17.0 %","15.1 %","9.4 %","71.7 %","18.9 %","1318"
"Carlos Guillen","Tigers","29","67","126","126","31","30","1","0","0","0","6","0","0","9","0","0","126","0","0","0","6","0","0","149","286","435","57.9 %","26.2 %","15.9 %","16.7 %","67.5 %","15.9 %","1079"
"Joe Crede","White Sox","27","81","131","131","31","27","4","0","0","0","9","0","0","7","0","0","131","0","0","0","4","0","0","128","302","430","49.6 %","31.3 %","19.1 %","22.1 %","58.0 %","19.9 %","227"
"Luis Gonzalez","Diamondbacks","37","111","188","188","46","44","2","0","0","0","9","0","0","14","0","0","188","0","0","0","10","0","0","218","441","659","55.9 %","32.5 %","11.7 %","14.4 %","64.9 %","20.7 %","55"
"Alex Rios","Blue Jays","24","114","188","188","46","44","2","0","0","0","19","0","0","14","0","0","188","0","0","0","14","0","0","173","392","565","60.1 %","28.7 %","11.2 %","13.8 %","71.8 %","14.4 %","2090"
"Matthew LeCroy","Twins","29","62","90","90","22","21","1","0","0","0","9","0","0","7","0","0","90","0","0","0","7","0","0","116","233","349","65.6 %","22.2 %","12.2 %","12.2 %","67.8 %","20.0 %","1456"
"Jason Varitek","Red Sox","33","98","160","160","39","37","2","0","0","0","11","0","0","10","0","0","160","0","0","0","11","0","0","193","431","624","53.8 %","30.6 %","15.6 %","20.6 %","63.1 %","16.3 %","217"
"Yuniesky Betancourt","Mariners","23","46","70","70","17","16","1","0","0","0","4","0","0","2","0","0","70","0","0","0","3","0","0","70","159","229","61.4 %","24.3 %","14.3 %","10.0 %","64.3 %","25.7 %","8585"
"Tomas Perez","Phillies","31","37","50","50","12","11","1","0","0","0","8","0","0","6","0","0","50","0","0","0","1","0","0","41","127","168","56.0 %","26.0 %","18.0 %","14.0 %","70.0 %","16.0 %","965"
"Ryan Doumit","Pirates","24","57","92","92","22","20","2","0","0","0","9","0","0","5","0","0","92","0","0","0","3","0","0","92","187","279","79.4 %","16.3 %","4.4 %","21.7 %","56.5 %","21.7 %","2113"
"Nick Green","Devil Rays","26","59","88","88","21","19","2","0","0","0","7","0","0","5","0","0","88","0","0","0","3","0","0","84","202","286","52.3 %","28.4 %","19.3 %","18.2 %","62.5 %","19.3 %","1502"
"Nick Johnson","Nationals","26","98","160","160","38","34","4","0","0","0","14","0","0","15","0","0","160","0","0","0","3","0","0","185","369","554","55.0 %","27.5 %","17.5 %","15.0 %","65.6 %","19.4 %","828"
"Shannon Stewart","Twins","31","115","219","219","53","50","3","0","0","0","15","0","0","11","0","0","219","0","0","0","14","0","0","208","500","708","63.9 %","26.0 %","10.1 %","14.6 %","71.2 %","14.2 %","1322"
"John McDonald","- - -","30","47","76","76","18","16","2","0","0","0","10","0","0","6","0","0","76","0","0","0","6","0","0","62","168","230","42.1 %","39.5 %","18.4 %","17.1 %","65.8 %","17.1 %","395"
"Todd Greene","Rockies","34","27","38","38","9","8","1","0","0","0","1","0","0","5","0","0","38","0","0","0","1","0","0","35","85","120","65.8 %","26.3 %","7.9 %","10.5 %","52.6 %","36.8 %","1450"
"Paul Phillips","Royals","28","19","34","34","8","7","1","0","0","0","2","0","0","4","0","0","34","0","0","0","3","0","0","33","73","106","50.0 %","29.4 %","20.6 %","26.5 %","61.8 %","11.8 %","2032"
"Ryan Klesko","Padres","34","94","153","153","37","35","2","0","0","0","15","0","0","6","0","0","153","0","0","0","6","0","0","173","310","483","61.4 %","22.9 %","15.7 %","18.3 %","55.6 %","26.1 %","1041"
"Dmitri Young","Tigers","31","93","174","174","41","37","3","1","0","0","14","0","0","16","0","0","174","0","0","0","8","0","0","156","377","533","44.3 %","34.5 %","21.3 %","20.1 %","51.7 %","28.2 %","505"
"Bengie Molina","Angels","30","97","154","154","38","38","0","0","0","0","14","0","0","14","0","0","154","0","0","0","6","0","0","156","348","504","46.8 %","31.8 %","21.4 %","13.0 %","63.6 %","23.4 %","24"
"Desi Relaford","Rockies","31","46","74","74","17","14","3","0","0","0","4","0","0","1","0","0","74","0","0","0","3","0","0","92","153","245","60.8 %","21.6 %","17.6 %","16.2 %","64.9 %","18.9 %","1096"
"Jose Valentin","Dodgers","35","30","44","44","10","8","2","0","0","0","2","0","0","2","0","0","44","0","0","0","3","0","0","62","107","169","70.5 %","18.2 %","11.4 %","13.6 %","54.6 %","31.8 %","256"
"Alberto T. Castillo","Royals","35","26","44","44","10","8","2","0","0","0","7","0","0","2","0","0","44","0","0","0","1","0","0","47","90","137","40.9 %","34.1 %","25.0 %","15.9 %","72.7 %","11.4 %","812"
"Javy Lopez","Orioles","34","87","150","150","36","34","2","0","0","0","8","0","0","10","0","0","150","0","0","0","9","0","0","133","324","457","64.0 %","28.0 %","8.0 %","13.3 %","65.3 %","21.3 %","103"
"Corey Koskie","Blue Jays","32","75","120","120","29","28","1","0","0","0","7","0","0","10","0","0","120","0","0","0","3","0","0","143","284","427","52.5 %","35.0 %","12.5 %","13.3 %","66.7 %","20.0 %","738"
"Todd Walker","Cubs","32","82","139","139","34","34","0","0","0","0","8","0","0","8","0","0","139","0","0","0","5","0","0","147","305","452","66.2 %","21.6 %","12.2 %","11.5 %","64.8 %","23.7 %","359"
"Lyle Overbay","Brewers","28","122","225","225","53","48","5","0","0","0","19","0","0","17","0","0","225","0","0","0","8","0","0","286","497","783","51.1 %","34.2 %","14.7 %","13.8 %","63.1 %","23.1 %","1617"
"Sal Fasano","Orioles","33","32","45","45","11","11","0","0","0","0","4","0","0","4","0","0","45","0","0","0","0","0","0","41","107","148","62.2 %","17.8 %","20.0 %","17.8 %","60.0 %","22.2 %","1205"
"Paul Konerko","White Sox","29","103","155","155","37","35","2","0","0","0","10","0","0","9","0","0","155","0","0","0","8","0","0","203","391","594","69.7 %","18.1 %","12.3 %","18.2 %","49.4 %","32.5 %","242"
"B.J. Surhoff","Orioles","40","66","123","123","30","30","0","0","0","0","8","0","0","6","0","0","123","0","0","0","8","0","0","121","281","402","54.5 %","26.8 %","18.7 %","17.9 %","69.9 %","12.2 %","117"
"Magglio Ordonez","Tigers","31","72","119","119","29","29","0","0","0","0","9","0","0","8","0","0","119","0","0","0","6","0","0","101","222","323","56.3 %","31.1 %","12.6 %","18.5 %","60.5 %","21.0 %","248"
"Gary Matthews Jr.","Rangers","30","112","198","198","47","44","3","0","0","0","7","0","0","11","0","0","198","0","0","0","9","0","0","219","432","651","49.5 %","34.9 %","15.7 %","18.7 %","62.6 %","18.7 %","153"
"Tino Martinez","Yankees","37","74","120","120","28","25","3","0","0","0","7","0","0","10","0","0","120","0","0","0","3","0","0","140","266","406","66.7 %","28.3 %","5.0 %","20.0 %","54.2 %","25.8 %","1168"
"Jason Jennings","Rockies","26","11","14","15","3","2","1","0","0","0","1","0","1","0","0","0","15","0","0","0","0","0","0","11","29","40","60.0 %","33.3 %","6.7 %","33.3 %","53.3 %","13.3 %","434"
"Alex Cora","- - -","29","68","116","116","27","24","3","0","0","0","7","0","0","6","0","0","116","0","0","0","5","0","0","127","281","408","45.7 %","30.2 %","24.1 %","16.4 %","70.7 %","12.9 %","1386"
"Rich Aurilia","Reds","33","91","139","139","33","31","2","0","0","0","15","0","0","8","0","0","139","0","0","0","6","0","0","163","322","485","53.2 %","34.5 %","12.2 %","18.7 %","58.3 %","23.0 %","1106"
"Jorge Posada","Yankees","33","109","164","164","39","37","2","0","0","0","15","0","0","8","0","0","164","0","0","0","12","0","0","197","339","536","57.9 %","25.6 %","16.5 %","16.5 %","54.9 %","28.7 %","841"
"Orlando Cabrera","Angels","30","113","199","199","45","37","8","0","0","0","13","0","0","9","0","0","199","0","0","0","6","0","0","218","437","655","58.3 %","30.2 %","11.6 %","16.1 %","64.8 %","19.1 %","766"
"Jeff Weaver","Dodgers","28","28","33","33","8","8","0","0","0","0","2","0","0","0","0","0","33","0","0","0","4","0","0","31","77","108","24.2 %","36.4 %","39.4 %","48.5 %","36.4 %","15.2 %","503"
"Jhonny Peralta","Indians","23","106","172","172","40","36","4","0","0","0","20","0","0","12","0","0","172","0","0","0","11","0","0","209","419","628","69.8 %","22.7 %","7.6 %","12.2 %","66.3 %","21.5 %","1738"
"Luis Rivas","Twins","25","39","62","62","15","15","0","0","0","0","2","0","0","2","0","0","62","0","0","0","6","0","0","66","139","205","54.8 %","24.2 %","21.0 %","21.0 %","61.3 %","17.7 %","753"
"Jose Molina","Angels","30","41","68","68","16","15","1","0","0","0","7","0","0","5","0","0","68","0","0","0","2","0","0","78","185","263","51.5 %","29.4 %","19.1 %","20.6 %","63.2 %","16.2 %","25"
"Damian Miller","Brewers","35","87","146","146","34","31","3","0","0","0","9","0","0","16","0","0","146","0","0","0","6","0","0","159","318","477","53.4 %","31.5 %","15.1 %","18.5 %","60.3 %","21.2 %","65"
"Royce Clayton","Diamondbacks","35","116","231","231","54","50","4","0","0","0","13","0","0","18","0","0","231","0","0","0","12","0","0","257","532","789","42.0 %","39.0 %","19.1 %","15.2 %","67.1 %","17.8 %","226"
"Aaron Boone","Indians","32","112","184","184","43","40","3","0","0","0","11","0","0","16","0","0","184","0","0","0","15","0","0","203","375","578","56.5 %","29.4 %","14.1 %","16.3 %","62.5 %","21.2 %","311"
"Marcus Giles","Braves","27","114","190","190","44","40","4","0","0","0","9","0","0","13","0","0","190","0","0","0","11","0","0","195","410","605","55.3 %","26.8 %","17.9 %","13.7 %","59.5 %","26.8 %","89"
"Rob Mackowiak","Pirates","29","108","181","181","43","42","1","0","0","0","21","0","0","7","0","0","181","0","0","0","14","0","0","199","413","612","53.0 %","28.2 %","18.8 %","16.0 %","64.1 %","19.9 %","995"
"Garrett Atkins","Rockies","25","117","207","207","48","44","4","0","0","0","23","0","0","17","0","0","207","0","0","0","17","0","0","217","434","651","58.9 %","29.0 %","12.1 %","13.0 %","71.0 %","15.9 %","1790"
"Michael Morse","Mariners","23","51","81","81","19","18","1","0","0","0","5","0","0","9","0","0","81","0","0","0","5","0","0","96","175","271","45.7 %","28.4 %","25.9 %","12.4 %","69.1 %","18.5 %","3035"
"Ryan Church","Nationals","26","56","91","91","19","14","3","2","0","0","10","0","0","6","0","0","91","0","0","0","1","0","0","87","194","281","56.0 %","26.4 %","17.6 %","22.0 %","57.1 %","20.9 %","2106"
"Cory Sullivan","Rockies","25","85","123","123","29","28","1","0","0","0","5","0","0","6","0","0","123","0","0","0","7","0","0","136","340","476","50.4 %","28.5 %","21.1 %","12.2 %","73.2 %","14.6 %","1940"
"Bobby Abreu","Phillies","31","125","216","216","50","47","2","1","0","0","18","0","0","7","0","0","216","0","0","0","10","0","0","331","560","891","57.4 %","31.0 %","11.6 %","12.5 %","66.7 %","20.8 %","945"
"Craig Monroe","Tigers","28","135","233","233","54","50","4","0","0","0","14","0","0","16","0","0","233","0","0","0","18","0","0","235","515","750","62.7 %","26.6 %","10.7 %","18.5 %","58.4 %","23.2 %","1464"
"Jeff Liefer","Indians","30","13","21","21","5","5","0","0","0","0","3","0","0","1","0","0","21","0","0","0","0","0","0","18","37","55","66.7 %","23.8 %","9.5 %","4.8 %","71.4 %","23.8 %","245"
"Chris Snyder","Diamondbacks","24","79","122","122","27","22","5","0","0","0","5","0","0","6","0","0","122","0","0","0","8","0","0","145","270","415","59.8 %","25.4 %","14.8 %","16.4 %","63.9 %","19.7 %","4606"
